Project: /share/home/yuan/SYX/eeg-mi-online
Env    : mi_torch_cu118
Args   : --methods filterbank_reweighting --models deepconvnet --seeds 2 --protocols single,multi --tag-suffix filterbank_reweighting_deepconvnet_s2
Node   : gpu01 | Start: Tue Jun  9 16:01:55 CST 2026
Tue Jun  9 16:01:56 2026       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 570.153.02             Driver Version: 570.153.02     CUDA Version: 12.8     |
|-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  NVIDIA GeForce RTX 4090 D      On  |   00000000:41:00.0 Off |                  Off |
| 34%   44C    P0             59W /  425W |       1MiB /  24564MiB |      0%      Default |
|                                         |                        |                  N/A |
+-----------------------------------------+------------------------+----------------------+
                                                                                         
+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
[cuda-check] torch=2.7.1+cu118 cuda_build=11.8 cuda_avail=True
2026-06-09 16:01:59 | INFO    | train_session_alignment | device=cuda | cuda={'torch': '2.7.1+cu118', 'cuda_build': '11.8', 'cuda_available': True, 'device': 'cuda', 'device_name': 'NVIDIA GeForce RTX 4090 D'}
2026-06-09 16:01:59 | INFO    | train_session_alignment | loaded 148 ok sessions | methods=['filterbank_reweighting'] | models=['deepconvnet'] | seeds=[2] | groups=['single', 'multi'] | tasks=335
2026-06-09 16:02:09 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-001_ses01-to-ses02 seed=2 acc=0.6500 (ntr=160 nval=40 nte=200)
2026-06-09 16:04:41 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-002_ses03-to-ses02 seed=2 acc=0.5650 (ntr=160 nval=40 nte=200)
2026-06-09 16:04:56 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-003_ses01-to-ses02 seed=2 acc=0.9400 (ntr=160 nval=40 nte=200)
2026-06-09 16:05:12 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-003_ses01-to-ses03 seed=2 acc=0.9400 (ntr=160 nval=40 nte=200)
2026-06-09 16:05:36 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-003_ses02-to-ses01 seed=2 acc=0.9300 (ntr=160 nval=40 nte=200)
2026-06-09 16:06:00 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-003_ses02-to-ses03 seed=2 acc=0.9350 (ntr=160 nval=40 nte=200)
2026-06-09 16:06:09 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-003_ses03-to-ses01 seed=2 acc=0.5300 (ntr=160 nval=40 nte=200)
2026-06-09 16:06:18 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-003_ses03-to-ses02 seed=2 acc=0.5000 (ntr=160 nval=40 nte=200)
2026-06-09 16:06:25 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-004_ses01-to-ses02 seed=2 acc=0.4950 (ntr=160 nval=40 nte=200)
2026-06-09 16:06:32 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-004_ses01-to-ses03 seed=2 acc=0.5300 (ntr=160 nval=40 nte=200)
2026-06-09 16:06:43 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-004_ses02-to-ses01 seed=2 acc=0.4850 (ntr=160 nval=40 nte=200)
2026-06-09 16:06:54 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-004_ses02-to-ses03 seed=2 acc=0.4850 (ntr=160 nval=40 nte=200)
2026-06-09 16:07:04 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-004_ses03-to-ses01 seed=2 acc=0.5700 (ntr=160 nval=40 nte=200)
2026-06-09 16:07:13 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-004_ses03-to-ses02 seed=2 acc=0.4850 (ntr=160 nval=40 nte=200)
2026-06-09 16:07:27 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-005_ses01-to-ses02 seed=2 acc=0.7950 (ntr=160 nval=40 nte=200)
2026-06-09 16:07:41 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-005_ses01-to-ses03 seed=2 acc=0.8000 (ntr=160 nval=40 nte=200)
2026-06-09 16:08:05 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-005_ses02-to-ses01 seed=2 acc=0.8600 (ntr=160 nval=40 nte=200)
2026-06-09 16:08:27 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-005_ses02-to-ses03 seed=2 acc=0.7850 (ntr=160 nval=40 nte=200)
2026-06-09 16:08:43 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-005_ses03-to-ses01 seed=2 acc=0.8550 (ntr=160 nval=40 nte=200)
2026-06-09 16:08:59 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-005_ses03-to-ses02 seed=2 acc=0.8050 (ntr=160 nval=40 nte=200)
2026-06-09 16:09:15 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-006_ses01-to-ses02 seed=2 acc=0.8850 (ntr=160 nval=40 nte=200)
2026-06-09 16:09:30 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-006_ses01-to-ses03 seed=2 acc=0.8700 (ntr=160 nval=40 nte=200)
2026-06-09 16:09:39 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-006_ses02-to-ses01 seed=2 acc=0.6450 (ntr=160 nval=40 nte=200)
2026-06-09 16:09:47 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-006_ses02-to-ses03 seed=2 acc=0.7350 (ntr=160 nval=40 nte=200)
2026-06-09 16:09:57 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-006_ses03-to-ses01 seed=2 acc=0.7500 (ntr=160 nval=40 nte=200)
2026-06-09 16:10:06 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-006_ses03-to-ses02 seed=2 acc=0.8800 (ntr=160 nval=40 nte=200)
2026-06-09 16:10:20 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-007_ses01-to-ses02 seed=2 acc=0.6400 (ntr=160 nval=40 nte=200)
2026-06-09 16:10:35 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-007_ses01-to-ses03 seed=2 acc=0.8150 (ntr=160 nval=40 nte=200)
2026-06-09 16:10:49 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-007_ses02-to-ses01 seed=2 acc=0.5900 (ntr=160 nval=40 nte=200)
2026-06-09 16:11:03 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-007_ses02-to-ses03 seed=2 acc=0.7800 (ntr=160 nval=40 nte=200)
2026-06-09 16:11:13 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-007_ses03-to-ses01 seed=2 acc=0.5650 (ntr=160 nval=40 nte=200)
2026-06-09 16:11:24 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-007_ses03-to-ses02 seed=2 acc=0.6450 (ntr=160 nval=40 nte=200)
2026-06-09 16:11:44 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-008_ses01-to-ses02 seed=2 acc=0.8450 (ntr=160 nval=40 nte=200)
2026-06-09 16:12:05 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-008_ses01-to-ses03 seed=2 acc=0.8250 (ntr=160 nval=40 nte=200)
2026-06-09 16:12:23 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-008_ses02-to-ses01 seed=2 acc=0.6550 (ntr=160 nval=40 nte=200)
2026-06-09 16:12:40 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-008_ses02-to-ses03 seed=2 acc=0.8850 (ntr=160 nval=40 nte=200)
2026-06-09 16:12:57 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-008_ses03-to-ses01 seed=2 acc=0.5750 (ntr=160 nval=40 nte=200)
2026-06-09 16:13:14 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-008_ses03-to-ses02 seed=2 acc=0.8250 (ntr=160 nval=40 nte=200)
2026-06-09 16:13:23 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-009_ses01-to-ses02 seed=2 acc=0.5350 (ntr=160 nval=40 nte=200)
2026-06-09 16:13:33 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-009_ses01-to-ses03 seed=2 acc=0.4900 (ntr=160 nval=40 nte=200)
2026-06-09 16:13:43 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-009_ses02-to-ses01 seed=2 acc=0.5800 (ntr=160 nval=40 nte=200)
2026-06-09 16:13:54 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-009_ses02-to-ses03 seed=2 acc=0.5700 (ntr=160 nval=40 nte=200)
2026-06-09 16:14:02 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-009_ses03-to-ses01 seed=2 acc=0.5100 (ntr=160 nval=40 nte=200)
2026-06-09 16:14:10 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-009_ses03-to-ses02 seed=2 acc=0.4850 (ntr=160 nval=40 nte=200)
2026-06-09 16:14:20 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-010_ses01-to-ses02 seed=2 acc=0.5700 (ntr=160 nval=40 nte=200)
2026-06-09 16:14:30 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-010_ses01-to-ses03 seed=2 acc=0.5450 (ntr=160 nval=40 nte=200)
2026-06-09 16:14:43 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-010_ses02-to-ses01 seed=2 acc=0.6050 (ntr=160 nval=40 nte=200)
2026-06-09 16:14:56 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-010_ses02-to-ses03 seed=2 acc=0.6800 (ntr=160 nval=40 nte=200)
2026-06-09 16:15:14 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-010_ses03-to-ses01 seed=2 acc=0.6150 (ntr=160 nval=40 nte=200)
2026-06-09 16:15:32 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-010_ses03-to-ses02 seed=2 acc=0.6850 (ntr=160 nval=40 nte=200)
2026-06-09 16:15:47 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-011_ses01-to-ses02 seed=2 acc=0.6900 (ntr=160 nval=40 nte=200)
2026-06-09 16:16:02 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-011_ses01-to-ses03 seed=2 acc=0.6450 (ntr=160 nval=40 nte=200)
2026-06-09 16:16:14 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-011_ses02-to-ses01 seed=2 acc=0.7250 (ntr=160 nval=40 nte=200)
2026-06-09 16:16:25 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-011_ses02-to-ses03 seed=2 acc=0.5500 (ntr=160 nval=40 nte=200)
2026-06-09 16:16:34 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-011_ses03-to-ses01 seed=2 acc=0.6000 (ntr=160 nval=40 nte=200)
2026-06-09 16:16:44 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-011_ses03-to-ses02 seed=2 acc=0.5850 (ntr=160 nval=40 nte=200)
2026-06-09 16:16:52 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-012_ses01-to-ses02 seed=2 acc=0.5000 (ntr=160 nval=40 nte=200)
2026-06-09 16:17:01 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-012_ses01-to-ses03 seed=2 acc=0.5300 (ntr=160 nval=40 nte=200)
2026-06-09 16:17:09 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-012_ses02-to-ses01 seed=2 acc=0.4600 (ntr=160 nval=40 nte=200)
2026-06-09 16:17:17 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-012_ses02-to-ses03 seed=2 acc=0.5050 (ntr=160 nval=40 nte=200)
2026-06-09 16:17:26 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-012_ses03-to-ses01 seed=2 acc=0.4700 (ntr=160 nval=40 nte=200)
2026-06-09 16:17:36 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-012_ses03-to-ses02 seed=2 acc=0.5100 (ntr=160 nval=40 nte=200)
2026-06-09 16:17:51 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-013_ses01-to-ses02 seed=2 acc=0.5100 (ntr=160 nval=40 nte=200)
2026-06-09 16:18:07 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-013_ses01-to-ses03 seed=2 acc=0.8200 (ntr=160 nval=40 nte=200)
2026-06-09 16:18:21 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-013_ses02-to-ses01 seed=2 acc=0.5200 (ntr=160 nval=40 nte=200)
2026-06-09 16:18:35 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-013_ses02-to-ses03 seed=2 acc=0.4600 (ntr=160 nval=40 nte=200)
2026-06-09 16:18:47 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-013_ses03-to-ses01 seed=2 acc=0.7500 (ntr=160 nval=40 nte=200)
2026-06-09 16:19:00 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-013_ses03-to-ses02 seed=2 acc=0.4650 (ntr=160 nval=40 nte=200)
2026-06-09 16:19:07 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-014_ses01-to-ses02 seed=2 acc=0.5200 (ntr=160 nval=40 nte=200)
2026-06-09 16:19:15 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-014_ses01-to-ses03 seed=2 acc=0.4850 (ntr=160 nval=40 nte=200)
2026-06-09 16:19:23 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-014_ses02-to-ses01 seed=2 acc=0.5100 (ntr=160 nval=40 nte=200)
2026-06-09 16:19:31 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-014_ses02-to-ses03 seed=2 acc=0.5000 (ntr=160 nval=40 nte=200)
2026-06-09 16:19:39 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-014_ses03-to-ses01 seed=2 acc=0.5300 (ntr=160 nval=40 nte=200)
2026-06-09 16:19:47 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-014_ses03-to-ses02 seed=2 acc=0.4700 (ntr=160 nval=40 nte=200)
2026-06-09 16:20:09 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-015_ses01-to-ses02 seed=2 acc=0.6350 (ntr=160 nval=40 nte=200)
2026-06-09 16:20:31 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-015_ses01-to-ses03 seed=2 acc=0.5850 (ntr=160 nval=40 nte=200)
2026-06-09 16:20:41 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-015_ses02-to-ses01 seed=2 acc=0.5800 (ntr=160 nval=40 nte=200)
2026-06-09 16:20:51 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-015_ses02-to-ses03 seed=2 acc=0.5600 (ntr=160 nval=40 nte=200)
2026-06-09 16:21:05 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-015_ses03-to-ses01 seed=2 acc=0.5450 (ntr=160 nval=40 nte=200)
2026-06-09 16:21:20 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-015_ses03-to-ses02 seed=2 acc=0.5950 (ntr=160 nval=40 nte=200)
2026-06-09 16:21:27 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-016_ses01-to-ses02 seed=2 acc=0.5000 (ntr=160 nval=40 nte=200)
2026-06-09 16:21:35 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-016_ses01-to-ses03 seed=2 acc=0.5000 (ntr=160 nval=40 nte=200)
2026-06-09 16:21:43 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-016_ses02-to-ses01 seed=2 acc=0.4550 (ntr=160 nval=40 nte=200)
2026-06-09 16:21:51 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-016_ses02-to-ses03 seed=2 acc=0.4600 (ntr=160 nval=40 nte=200)
2026-06-09 16:22:01 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-016_ses03-to-ses01 seed=2 acc=0.5700 (ntr=160 nval=40 nte=200)
2026-06-09 16:22:12 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-016_ses03-to-ses02 seed=2 acc=0.5500 (ntr=160 nval=40 nte=200)
2026-06-09 16:22:29 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-017_ses01-to-ses02 seed=2 acc=0.7000 (ntr=160 nval=40 nte=200)
2026-06-09 16:22:47 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-017_ses01-to-ses03 seed=2 acc=0.5900 (ntr=160 nval=40 nte=200)
2026-06-09 16:23:00 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-017_ses02-to-ses01 seed=2 acc=0.8000 (ntr=160 nval=40 nte=200)
2026-06-09 16:23:13 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-017_ses02-to-ses03 seed=2 acc=0.8650 (ntr=160 nval=40 nte=200)
2026-06-09 16:23:27 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-017_ses03-to-ses01 seed=2 acc=0.5800 (ntr=160 nval=40 nte=200)
2026-06-09 16:23:41 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-017_ses03-to-ses02 seed=2 acc=0.7850 (ntr=160 nval=40 nte=200)
2026-06-09 16:23:48 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-018_ses01-to-ses02 seed=2 acc=0.5000 (ntr=160 nval=40 nte=200)
2026-06-09 16:23:55 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-018_ses01-to-ses03 seed=2 acc=0.4900 (ntr=160 nval=40 nte=200)
2026-06-09 16:24:10 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-018_ses02-to-ses01 seed=2 acc=0.4950 (ntr=160 nval=40 nte=200)
2026-06-09 16:24:24 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-018_ses02-to-ses03 seed=2 acc=0.5350 (ntr=160 nval=40 nte=200)
2026-06-09 16:24:35 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-018_ses03-to-ses01 seed=2 acc=0.4850 (ntr=160 nval=40 nte=200)
2026-06-09 16:24:45 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-018_ses03-to-ses02 seed=2 acc=0.5850 (ntr=160 nval=40 nte=200)
2026-06-09 16:24:57 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-019_ses01-to-ses02 seed=2 acc=0.4900 (ntr=160 nval=40 nte=200)
2026-06-09 16:25:08 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-019_ses01-to-ses03 seed=2 acc=0.5900 (ntr=160 nval=40 nte=200)
2026-06-09 16:25:15 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-019_ses02-to-ses01 seed=2 acc=0.5150 (ntr=160 nval=40 nte=200)
2026-06-09 16:25:23 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-019_ses02-to-ses03 seed=2 acc=0.5100 (ntr=160 nval=40 nte=200)
2026-06-09 16:25:40 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-019_ses03-to-ses01 seed=2 acc=0.6550 (ntr=160 nval=40 nte=200)
2026-06-09 16:25:57 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-019_ses03-to-ses02 seed=2 acc=0.8300 (ntr=160 nval=40 nte=200)
2026-06-09 16:26:22 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-020_ses01-to-ses02 seed=2 acc=0.8950 (ntr=160 nval=40 nte=200)
2026-06-09 16:26:46 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-020_ses01-to-ses03 seed=2 acc=0.4950 (ntr=160 nval=40 nte=200)
2026-06-09 16:26:56 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-020_ses02-to-ses01 seed=2 acc=0.6000 (ntr=160 nval=40 nte=200)
2026-06-09 16:27:06 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-020_ses02-to-ses03 seed=2 acc=0.4450 (ntr=160 nval=40 nte=200)
2026-06-09 16:27:22 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-020_ses03-to-ses01 seed=2 acc=0.5350 (ntr=160 nval=40 nte=200)
2026-06-09 16:27:39 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-020_ses03-to-ses02 seed=2 acc=0.5050 (ntr=160 nval=40 nte=200)
2026-06-09 16:27:50 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-021_ses01-to-ses02 seed=2 acc=0.5850 (ntr=160 nval=40 nte=200)
2026-06-09 16:28:01 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-021_ses01-to-ses03 seed=2 acc=0.5950 (ntr=160 nval=40 nte=200)
2026-06-09 16:28:12 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-021_ses02-to-ses01 seed=2 acc=0.6150 (ntr=160 nval=40 nte=200)
2026-06-09 16:28:23 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-021_ses02-to-ses03 seed=2 acc=0.6050 (ntr=160 nval=40 nte=200)
2026-06-09 16:28:45 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-021_ses03-to-ses01 seed=2 acc=0.7500 (ntr=160 nval=40 nte=200)
2026-06-09 16:29:08 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-021_ses03-to-ses02 seed=2 acc=0.5950 (ntr=160 nval=40 nte=200)
2026-06-09 16:29:19 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-022_ses01-to-ses02 seed=2 acc=0.5200 (ntr=160 nval=40 nte=200)
2026-06-09 16:29:31 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-022_ses01-to-ses03 seed=2 acc=0.5100 (ntr=160 nval=40 nte=200)
2026-06-09 16:29:45 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-022_ses02-to-ses01 seed=2 acc=0.6100 (ntr=160 nval=40 nte=200)
2026-06-09 16:30:00 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-022_ses02-to-ses03 seed=2 acc=0.7650 (ntr=160 nval=40 nte=200)
2026-06-09 16:30:17 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-022_ses03-to-ses01 seed=2 acc=0.5450 (ntr=160 nval=40 nte=200)
