Project: /share/home/yuan/SYX/eeg-mi-online
Env    : mi_torch_cu118
Args   : --methods bn_statistics_adaptation --models eegnet --seeds 0 --protocols single,multi --tag-suffix bn_statistics_adaptation_eegnet_s0
Node   : gpu01 | Start: Tue Jun  9 11:16:56 CST 2026
Tue Jun  9 11:16:56 2026       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 570.153.02             Driver Version: 570.153.02     CUDA Version: 12.8     |
|-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  NVIDIA GeForce RTX 4090 D      On  |   00000000:01:00.0 Off |                  Off |
| 37%   44C    P0             51W /  425W |       1MiB /  24564MiB |      0%      Default |
|                                         |                        |                  N/A |
+-----------------------------------------+------------------------+----------------------+
                                                                                         
+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
[cuda-check] torch=2.7.1+cu118 cuda_build=11.8 cuda_avail=True
2026-06-09 11:16:59 | INFO    | train_session_alignment | device=cuda | cuda={'torch': '2.7.1+cu118', 'cuda_build': '11.8', 'cuda_available': True, 'device': 'cuda', 'device_name': 'NVIDIA GeForce RTX 4090 D'}
2026-06-09 11:16:59 | INFO    | train_session_alignment | loaded 148 ok sessions | methods=['bn_statistics_adaptation'] | models=['eegnet'] | seeds=[0] | groups=['single', 'multi'] | tasks=335
2026-06-09 11:17:09 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-001_ses01-to-ses02 seed=0 acc=0.7500 (ntr=160 nval=40 nte=200)
2026-06-09 11:18:40 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-002_ses03-to-ses02 seed=0 acc=0.6250 (ntr=160 nval=40 nte=200)
2026-06-09 11:18:51 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-003_ses01-to-ses02 seed=0 acc=0.8600 (ntr=160 nval=40 nte=200)
2026-06-09 11:19:02 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-003_ses01-to-ses03 seed=0 acc=0.7750 (ntr=160 nval=40 nte=200)
2026-06-09 11:19:16 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-003_ses02-to-ses01 seed=0 acc=0.8150 (ntr=160 nval=40 nte=200)
2026-06-09 11:19:30 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-003_ses02-to-ses03 seed=0 acc=0.5050 (ntr=160 nval=40 nte=200)
2026-06-09 11:19:34 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-003_ses03-to-ses01 seed=0 acc=0.5250 (ntr=160 nval=40 nte=200)
2026-06-09 11:19:39 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-003_ses03-to-ses02 seed=0 acc=0.5100 (ntr=160 nval=40 nte=200)
2026-06-09 11:19:43 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-004_ses01-to-ses02 seed=0 acc=0.5150 (ntr=160 nval=40 nte=200)
2026-06-09 11:19:48 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-004_ses01-to-ses03 seed=0 acc=0.4700 (ntr=160 nval=40 nte=200)
2026-06-09 11:19:52 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-004_ses02-to-ses01 seed=0 acc=0.4700 (ntr=160 nval=40 nte=200)
2026-06-09 11:19:56 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-004_ses02-to-ses03 seed=0 acc=0.4800 (ntr=160 nval=40 nte=200)
2026-06-09 11:20:02 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-004_ses03-to-ses01 seed=0 acc=0.4800 (ntr=160 nval=40 nte=200)
2026-06-09 11:20:08 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-004_ses03-to-ses02 seed=0 acc=0.5150 (ntr=160 nval=40 nte=200)
2026-06-09 11:20:18 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-005_ses01-to-ses02 seed=0 acc=0.8900 (ntr=160 nval=40 nte=200)
2026-06-09 11:20:28 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-005_ses01-to-ses03 seed=0 acc=0.7000 (ntr=160 nval=40 nte=200)
2026-06-09 11:20:40 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-005_ses02-to-ses01 seed=0 acc=0.9000 (ntr=160 nval=40 nte=200)
2026-06-09 11:20:53 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-005_ses02-to-ses03 seed=0 acc=0.7200 (ntr=160 nval=40 nte=200)
2026-06-09 11:20:58 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-005_ses03-to-ses01 seed=0 acc=0.8200 (ntr=160 nval=40 nte=200)
2026-06-09 11:21:04 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-005_ses03-to-ses02 seed=0 acc=0.7350 (ntr=160 nval=40 nte=200)
2026-06-09 11:21:16 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-006_ses01-to-ses02 seed=0 acc=0.9350 (ntr=160 nval=40 nte=200)
2026-06-09 11:21:28 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-006_ses01-to-ses03 seed=0 acc=0.9350 (ntr=160 nval=40 nte=200)
2026-06-09 11:21:42 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-006_ses02-to-ses01 seed=0 acc=0.7750 (ntr=160 nval=40 nte=200)
2026-06-09 11:21:55 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-006_ses02-to-ses03 seed=0 acc=0.9050 (ntr=160 nval=40 nte=200)
2026-06-09 11:22:05 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-006_ses03-to-ses01 seed=0 acc=0.8850 (ntr=160 nval=40 nte=200)
2026-06-09 11:22:15 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-006_ses03-to-ses02 seed=0 acc=0.9250 (ntr=160 nval=40 nte=200)
2026-06-09 11:22:21 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-007_ses01-to-ses02 seed=0 acc=0.8200 (ntr=160 nval=40 nte=200)
2026-06-09 11:22:26 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-007_ses01-to-ses03 seed=0 acc=0.8900 (ntr=160 nval=40 nte=200)
2026-06-09 11:22:31 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-007_ses02-to-ses01 seed=0 acc=0.6500 (ntr=160 nval=40 nte=200)
2026-06-09 11:22:36 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-007_ses02-to-ses03 seed=0 acc=0.9000 (ntr=160 nval=40 nte=200)
2026-06-09 11:22:46 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-007_ses03-to-ses01 seed=0 acc=0.6350 (ntr=160 nval=40 nte=200)
2026-06-09 11:22:55 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-007_ses03-to-ses02 seed=0 acc=0.7150 (ntr=160 nval=40 nte=200)
2026-06-09 11:23:07 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-008_ses01-to-ses02 seed=0 acc=0.7250 (ntr=160 nval=40 nte=200)
2026-06-09 11:23:20 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-008_ses01-to-ses03 seed=0 acc=0.6600 (ntr=160 nval=40 nte=200)
2026-06-09 11:23:27 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-008_ses02-to-ses01 seed=0 acc=0.6800 (ntr=160 nval=40 nte=200)
2026-06-09 11:23:35 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-008_ses02-to-ses03 seed=0 acc=0.8600 (ntr=160 nval=40 nte=200)
2026-06-09 11:23:43 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-008_ses03-to-ses01 seed=0 acc=0.5800 (ntr=160 nval=40 nte=200)
2026-06-09 11:23:51 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-008_ses03-to-ses02 seed=0 acc=0.7850 (ntr=160 nval=40 nte=200)
2026-06-09 11:24:01 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-009_ses01-to-ses02 seed=0 acc=0.7350 (ntr=160 nval=40 nte=200)
2026-06-09 11:24:09 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-009_ses01-to-ses03 seed=0 acc=0.6250 (ntr=160 nval=40 nte=200)
2026-06-09 11:24:15 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-009_ses02-to-ses01 seed=0 acc=0.7600 (ntr=160 nval=40 nte=200)
2026-06-09 11:24:20 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-009_ses02-to-ses03 seed=0 acc=0.5800 (ntr=160 nval=40 nte=200)
2026-06-09 11:24:24 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-009_ses03-to-ses01 seed=0 acc=0.5850 (ntr=160 nval=40 nte=200)
2026-06-09 11:24:29 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-009_ses03-to-ses02 seed=0 acc=0.5900 (ntr=160 nval=40 nte=200)
2026-06-09 11:24:34 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-010_ses01-to-ses02 seed=0 acc=0.7550 (ntr=160 nval=40 nte=200)
2026-06-09 11:24:38 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-010_ses01-to-ses03 seed=0 acc=0.5500 (ntr=160 nval=40 nte=200)
2026-06-09 11:24:44 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-010_ses02-to-ses01 seed=0 acc=0.7350 (ntr=160 nval=40 nte=200)
2026-06-09 11:24:50 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-010_ses02-to-ses03 seed=0 acc=0.5900 (ntr=160 nval=40 nte=200)
2026-06-09 11:25:02 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-010_ses03-to-ses01 seed=0 acc=0.6000 (ntr=160 nval=40 nte=200)
2026-06-09 11:25:13 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-010_ses03-to-ses02 seed=0 acc=0.7350 (ntr=160 nval=40 nte=200)
2026-06-09 11:25:18 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-011_ses01-to-ses02 seed=0 acc=0.5900 (ntr=160 nval=40 nte=200)
2026-06-09 11:25:23 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-011_ses01-to-ses03 seed=0 acc=0.9250 (ntr=160 nval=40 nte=200)
2026-06-09 11:25:36 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-011_ses02-to-ses01 seed=0 acc=0.8300 (ntr=160 nval=40 nte=200)
2026-06-09 11:25:50 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-011_ses02-to-ses03 seed=0 acc=0.9100 (ntr=160 nval=40 nte=200)
2026-06-09 11:26:09 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-011_ses03-to-ses01 seed=0 acc=0.9250 (ntr=160 nval=40 nte=200)
2026-06-09 11:26:27 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-011_ses03-to-ses02 seed=0 acc=0.6500 (ntr=160 nval=40 nte=200)
2026-06-09 11:26:31 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-012_ses01-to-ses02 seed=0 acc=0.5300 (ntr=160 nval=40 nte=200)
2026-06-09 11:26:35 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-012_ses01-to-ses03 seed=0 acc=0.5750 (ntr=160 nval=40 nte=200)
2026-06-09 11:26:41 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-012_ses02-to-ses01 seed=0 acc=0.5250 (ntr=160 nval=40 nte=200)
2026-06-09 11:26:48 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-012_ses02-to-ses03 seed=0 acc=0.5300 (ntr=160 nval=40 nte=200)
2026-06-09 11:26:52 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-012_ses03-to-ses01 seed=0 acc=0.5200 (ntr=160 nval=40 nte=200)
2026-06-09 11:26:56 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-012_ses03-to-ses02 seed=0 acc=0.5500 (ntr=160 nval=40 nte=200)
2026-06-09 11:27:02 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-013_ses01-to-ses02 seed=0 acc=0.7700 (ntr=160 nval=40 nte=200)
2026-06-09 11:27:08 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-013_ses01-to-ses03 seed=0 acc=0.7900 (ntr=160 nval=40 nte=200)
2026-06-09 11:27:14 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-013_ses02-to-ses01 seed=0 acc=0.5700 (ntr=160 nval=40 nte=200)
2026-06-09 11:27:19 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-013_ses02-to-ses03 seed=0 acc=0.7550 (ntr=160 nval=40 nte=200)
2026-06-09 11:27:30 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-013_ses03-to-ses01 seed=0 acc=0.7750 (ntr=160 nval=40 nte=200)
2026-06-09 11:27:42 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-013_ses03-to-ses02 seed=0 acc=0.7400 (ntr=160 nval=40 nte=200)
2026-06-09 11:27:46 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-014_ses01-to-ses02 seed=0 acc=0.5550 (ntr=160 nval=40 nte=200)
2026-06-09 11:27:51 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-014_ses01-to-ses03 seed=0 acc=0.5300 (ntr=160 nval=40 nte=200)
2026-06-09 11:27:55 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-014_ses02-to-ses01 seed=0 acc=0.5650 (ntr=160 nval=40 nte=200)
2026-06-09 11:28:00 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-014_ses02-to-ses03 seed=0 acc=0.5600 (ntr=160 nval=40 nte=200)
2026-06-09 11:28:04 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-014_ses03-to-ses01 seed=0 acc=0.5300 (ntr=160 nval=40 nte=200)
2026-06-09 11:28:09 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-014_ses03-to-ses02 seed=0 acc=0.5150 (ntr=160 nval=40 nte=200)
2026-06-09 11:28:19 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-015_ses01-to-ses02 seed=0 acc=0.7450 (ntr=160 nval=40 nte=200)
2026-06-09 11:28:30 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-015_ses01-to-ses03 seed=0 acc=0.7150 (ntr=160 nval=40 nte=200)
2026-06-09 11:28:36 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-015_ses02-to-ses01 seed=0 acc=0.6100 (ntr=160 nval=40 nte=200)
2026-06-09 11:28:43 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-015_ses02-to-ses03 seed=0 acc=0.5500 (ntr=160 nval=40 nte=200)
2026-06-09 11:28:47 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-015_ses03-to-ses01 seed=0 acc=0.4850 (ntr=160 nval=40 nte=200)
2026-06-09 11:28:52 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-015_ses03-to-ses02 seed=0 acc=0.5450 (ntr=160 nval=40 nte=200)
2026-06-09 11:28:58 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-016_ses01-to-ses02 seed=0 acc=0.5050 (ntr=160 nval=40 nte=200)
2026-06-09 11:29:05 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-016_ses01-to-ses03 seed=0 acc=0.5650 (ntr=160 nval=40 nte=200)
2026-06-09 11:29:09 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-016_ses02-to-ses01 seed=0 acc=0.5100 (ntr=160 nval=40 nte=200)
2026-06-09 11:29:14 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-016_ses02-to-ses03 seed=0 acc=0.5050 (ntr=160 nval=40 nte=200)
2026-06-09 11:29:19 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-016_ses03-to-ses01 seed=0 acc=0.5550 (ntr=160 nval=40 nte=200)
2026-06-09 11:29:23 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-016_ses03-to-ses02 seed=0 acc=0.5500 (ntr=160 nval=40 nte=200)
2026-06-09 11:29:30 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-017_ses01-to-ses02 seed=0 acc=0.7250 (ntr=160 nval=40 nte=200)
2026-06-09 11:29:38 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-017_ses01-to-ses03 seed=0 acc=0.6500 (ntr=160 nval=40 nte=200)
2026-06-09 11:29:45 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-017_ses02-to-ses01 seed=0 acc=0.6850 (ntr=160 nval=40 nte=200)
2026-06-09 11:29:51 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-017_ses02-to-ses03 seed=0 acc=0.6750 (ntr=160 nval=40 nte=200)
2026-06-09 11:29:59 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-017_ses03-to-ses01 seed=0 acc=0.6450 (ntr=160 nval=40 nte=200)
2026-06-09 11:30:07 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-017_ses03-to-ses02 seed=0 acc=0.7150 (ntr=160 nval=40 nte=200)
2026-06-09 11:30:13 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-018_ses01-to-ses02 seed=0 acc=0.7500 (ntr=160 nval=40 nte=200)
2026-06-09 11:30:20 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-018_ses01-to-ses03 seed=0 acc=0.5900 (ntr=160 nval=40 nte=200)
2026-06-09 11:30:25 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-018_ses02-to-ses01 seed=0 acc=0.6800 (ntr=160 nval=40 nte=200)
2026-06-09 11:30:31 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-018_ses02-to-ses03 seed=0 acc=0.6500 (ntr=160 nval=40 nte=200)
2026-06-09 11:30:39 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-018_ses03-to-ses01 seed=0 acc=0.6300 (ntr=160 nval=40 nte=200)
2026-06-09 11:30:47 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-018_ses03-to-ses02 seed=0 acc=0.7150 (ntr=160 nval=40 nte=200)
2026-06-09 11:30:56 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-019_ses01-to-ses02 seed=0 acc=0.5750 (ntr=160 nval=40 nte=200)
2026-06-09 11:31:05 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-019_ses01-to-ses03 seed=0 acc=0.6550 (ntr=160 nval=40 nte=200)
2026-06-09 11:31:10 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-019_ses02-to-ses01 seed=0 acc=0.5100 (ntr=160 nval=40 nte=200)
2026-06-09 11:31:15 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-019_ses02-to-ses03 seed=0 acc=0.8350 (ntr=160 nval=40 nte=200)
2026-06-09 11:31:27 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-019_ses03-to-ses01 seed=0 acc=0.5650 (ntr=160 nval=40 nte=200)
2026-06-09 11:31:39 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-019_ses03-to-ses02 seed=0 acc=0.7350 (ntr=160 nval=40 nte=200)
2026-06-09 11:31:55 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-020_ses01-to-ses02 seed=0 acc=0.8850 (ntr=160 nval=40 nte=200)
2026-06-09 11:32:11 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-020_ses01-to-ses03 seed=0 acc=0.6200 (ntr=160 nval=40 nte=200)
2026-06-09 11:32:22 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-020_ses02-to-ses01 seed=0 acc=0.7700 (ntr=160 nval=40 nte=200)
2026-06-09 11:32:33 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-020_ses02-to-ses03 seed=0 acc=0.4750 (ntr=160 nval=40 nte=200)
2026-06-09 11:32:48 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-020_ses03-to-ses01 seed=0 acc=0.4200 (ntr=160 nval=40 nte=200)
2026-06-09 11:33:03 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-020_ses03-to-ses02 seed=0 acc=0.4500 (ntr=160 nval=40 nte=200)
2026-06-09 11:33:14 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-021_ses01-to-ses02 seed=0 acc=0.6900 (ntr=160 nval=40 nte=200)
2026-06-09 11:33:25 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-021_ses01-to-ses03 seed=0 acc=0.6850 (ntr=160 nval=40 nte=200)
2026-06-09 11:33:29 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-021_ses02-to-ses01 seed=0 acc=0.5350 (ntr=160 nval=40 nte=200)
2026-06-09 11:33:33 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-021_ses02-to-ses03 seed=0 acc=0.5200 (ntr=160 nval=40 nte=200)
2026-06-09 11:33:39 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-021_ses03-to-ses01 seed=0 acc=0.6050 (ntr=160 nval=40 nte=200)
2026-06-09 11:33:46 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-021_ses03-to-ses02 seed=0 acc=0.5450 (ntr=160 nval=40 nte=200)
2026-06-09 11:33:56 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-022_ses01-to-ses02 seed=0 acc=0.5750 (ntr=160 nval=40 nte=200)
2026-06-09 11:34:07 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-022_ses01-to-ses03 seed=0 acc=0.5900 (ntr=160 nval=40 nte=200)
2026-06-09 11:34:17 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-022_ses02-to-ses01 seed=0 acc=0.5950 (ntr=160 nval=40 nte=200)
