========================================================
Project : /share/home/yuan/SYX/eeg-mi-online
Env     : mi_torch_cu118
Args    : --config configs/session_model_compare.yaml --models eegnet,deepconvnet,fbcnet --protocol within --seeds 4
Node    : gpu01  |  Start: Sun Jun  7 10:50:39 CST 2026
========================================================
[env] python: /share/home/yuan/.conda/envs/mi_torch_cu118/bin/python | CONDA_DEFAULT_ENV=mi_torch_cu118
Sun Jun  7 10:50:39 2026       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 570.153.02             Driver Version: 570.153.02     CUDA Version: 12.8     |
|-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  NVIDIA GeForce RTX 4090 D      On  |   00000000:E1:00.0 Off |                  Off |
| 30%   41C    P0             60W /  425W |       1MiB /  24564MiB |      0%      Default |
|                                         |                        |                  N/A |
+-----------------------------------------+------------------------+----------------------+
                                                                                         
+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
[cuda-check] torch=2.7.1+cu118 cuda_build=11.8 cuda_avail=True
2026-06-07 10:50:42 | INFO    | train_session_models | device=cuda | cuda={'torch': '2.7.1+cu118', 'cuda_build': '11.8', 'cuda_available': True, 'device': 'cuda', 'device_name': 'NVIDIA GeForce RTX 4090 D'}
2026-06-07 10:50:42 | INFO    | train_session_models | loaded 148 ok sessions across 51 subjects | models=['eegnet', 'deepconvnet', 'fbcnet'] | protocols=['within'] | seeds=[4] | folds=10
2026-06-07 10:50:42 | INFO    | train_session_models | === RUN within__eegnet ===
2026-06-07 11:47:12 | INFO    | train_session_models | [within] eegnet      sub-014/ses-02 seed=4 acc=0.5150 (folds=10)
2026-06-07 11:47:54 | INFO    | train_session_models | [within] eegnet      sub-014/ses-03 seed=4 acc=0.4700 (folds=10)
2026-06-07 11:49:36 | INFO    | train_session_models | [within] eegnet      sub-015/ses-01 seed=4 acc=0.6950 (folds=10)
2026-06-07 11:50:24 | INFO    | train_session_models | [within] eegnet      sub-015/ses-02 seed=4 acc=0.7100 (folds=10)
2026-06-07 11:51:07 | INFO    | train_session_models | [within] eegnet      sub-015/ses-03 seed=4 acc=0.5250 (folds=10)
2026-06-07 11:51:58 | INFO    | train_session_models | [within] eegnet      sub-016/ses-01 seed=4 acc=0.7250 (folds=10)
2026-06-07 11:52:42 | INFO    | train_session_models | [within] eegnet      sub-016/ses-02 seed=4 acc=0.5850 (folds=10)
2026-06-07 11:53:24 | INFO    | train_session_models | [within] eegnet      sub-016/ses-03 seed=4 acc=0.4800 (folds=10)
2026-06-07 11:54:54 | INFO    | train_session_models | [within] eegnet      sub-017/ses-01 seed=4 acc=0.7200 (folds=10)
2026-06-07 11:55:59 | INFO    | train_session_models | [within] eegnet      sub-017/ses-02 seed=4 acc=0.8050 (folds=10)
2026-06-07 11:56:53 | INFO    | train_session_models | [within] eegnet      sub-017/ses-03 seed=4 acc=0.8050 (folds=10)
2026-06-07 11:58:44 | INFO    | train_session_models | [within] eegnet      sub-018/ses-01 seed=4 acc=0.6550 (folds=10)
2026-06-07 11:59:38 | INFO    | train_session_models | [within] eegnet      sub-018/ses-02 seed=4 acc=0.6850 (folds=10)
2026-06-07 12:00:31 | INFO    | train_session_models | [within] eegnet      sub-018/ses-03 seed=4 acc=0.6250 (folds=10)
2026-06-07 12:01:21 | INFO    | train_session_models | [within] eegnet      sub-019/ses-01 seed=4 acc=0.5350 (folds=10)
2026-06-07 12:02:36 | INFO    | train_session_models | [within] eegnet      sub-019/ses-02 seed=4 acc=0.8000 (folds=10)
2026-06-07 12:04:01 | INFO    | train_session_models | [within] eegnet      sub-019/ses-03 seed=4 acc=0.9200 (folds=10)
2026-06-07 12:06:41 | INFO    | train_session_models | [within] eegnet      sub-020/ses-01 seed=4 acc=0.9550 (folds=10)
2026-06-07 12:09:33 | INFO    | train_session_models | [within] eegnet      sub-020/ses-02 seed=4 acc=0.9650 (folds=10)
2026-06-07 12:11:06 | INFO    | train_session_models | [within] eegnet      sub-020/ses-03 seed=4 acc=0.9500 (folds=10)
2026-06-07 12:12:28 | INFO    | train_session_models | [within] eegnet      sub-021/ses-01 seed=4 acc=0.7850 (folds=10)
2026-06-07 12:14:01 | INFO    | train_session_models | [within] eegnet      sub-021/ses-02 seed=4 acc=0.8100 (folds=10)
2026-06-07 12:15:46 | INFO    | train_session_models | [within] eegnet      sub-021/ses-03 seed=4 acc=0.8750 (folds=10)
2026-06-07 12:16:54 | INFO    | train_session_models | [within] eegnet      sub-022/ses-01 seed=4 acc=0.7800 (folds=10)
2026-06-07 12:18:30 | INFO    | train_session_models | [within] eegnet      sub-022/ses-02 seed=4 acc=0.7900 (folds=10)
2026-06-07 12:19:34 | INFO    | train_session_models | [within] eegnet      sub-022/ses-03 seed=4 acc=0.7300 (folds=10)
2026-06-07 12:21:50 | INFO    | train_session_models | [within] eegnet      sub-023/ses-02 seed=4 acc=0.9250 (folds=10)
2026-06-07 12:24:05 | INFO    | train_session_models | [within] eegnet      sub-023/ses-03 seed=4 acc=0.9650 (folds=10)
2026-06-07 12:26:01 | INFO    | train_session_models | [within] eegnet      sub-024/ses-01 seed=4 acc=0.9500 (folds=10)
2026-06-07 12:26:51 | INFO    | train_session_models | [within] eegnet      sub-025/ses-01 seed=4 acc=0.8750 (folds=10)
2026-06-07 12:28:41 | INFO    | train_session_models | [within] eegnet      sub-025/ses-02 seed=4 acc=0.9250 (folds=10)
2026-06-07 12:30:30 | INFO    | train_session_models | [within] eegnet      sub-025/ses-03 seed=4 acc=0.8750 (folds=10)
2026-06-07 12:32:01 | INFO    | train_session_models | [within] eegnet      sub-026/ses-02 seed=4 acc=0.9200 (folds=10)
2026-06-07 12:34:16 | INFO    | train_session_models | [within] eegnet      sub-026/ses-03 seed=4 acc=0.9550 (folds=10)
2026-06-07 12:35:51 | INFO    | train_session_models | [within] eegnet      sub-027/ses-01 seed=4 acc=0.7850 (folds=10)
2026-06-07 12:36:53 | INFO    | train_session_models | [within] eegnet      sub-027/ses-02 seed=4 acc=0.7500 (folds=10)
2026-06-07 12:38:20 | INFO    | train_session_models | [within] eegnet      sub-027/ses-03 seed=4 acc=0.8600 (folds=10)
2026-06-07 12:39:47 | INFO    | train_session_models | [within] eegnet      sub-028/ses-01 seed=4 acc=0.8900 (folds=10)
2026-06-07 12:40:58 | INFO    | train_session_models | [within] eegnet      sub-028/ses-02 seed=4 acc=0.8500 (folds=10)
2026-06-07 12:42:18 | INFO    | train_session_models | [within] eegnet      sub-028/ses-03 seed=4 acc=0.8000 (folds=10)
2026-06-07 12:44:26 | INFO    | train_session_models | [within] eegnet      sub-029/ses-01 seed=4 acc=0.8250 (folds=10)
2026-06-07 12:45:58 | INFO    | train_session_models | [within] eegnet      sub-029/ses-02 seed=4 acc=0.9550 (folds=10)
2026-06-07 12:48:31 | INFO    | train_session_models | [within] eegnet      sub-029/ses-03 seed=4 acc=0.9550 (folds=10)
2026-06-07 12:49:59 | INFO    | train_session_models | [within] eegnet      sub-030/ses-01 seed=4 acc=0.5950 (folds=10)
2026-06-07 12:50:59 | INFO    | train_session_models | [within] eegnet      sub-030/ses-02 seed=4 acc=0.9150 (folds=10)
2026-06-07 12:52:28 | INFO    | train_session_models | [within] eegnet      sub-030/ses-03 seed=4 acc=0.9450 (folds=10)
2026-06-07 12:53:24 | INFO    | train_session_models | [within] eegnet      sub-031/ses-01 seed=4 acc=0.7800 (folds=10)
2026-06-07 12:54:27 | INFO    | train_session_models | [within] eegnet      sub-031/ses-02 seed=4 acc=0.8350 (folds=10)
2026-06-07 12:55:18 | INFO    | train_session_models | [within] eegnet      sub-031/ses-03 seed=4 acc=0.8050 (folds=10)
2026-06-07 12:56:07 | INFO    | train_session_models | [within] eegnet      sub-032/ses-01 seed=4 acc=0.6500 (folds=10)
2026-06-07 12:56:57 | INFO    | train_session_models | [within] eegnet      sub-032/ses-03 seed=4 acc=0.8050 (folds=10)
2026-06-07 12:59:10 | INFO    | train_session_models | [within] eegnet      sub-033/ses-01 seed=4 acc=0.9150 (folds=10)
2026-06-07 13:01:26 | INFO    | train_session_models | [within] eegnet      sub-033/ses-02 seed=4 acc=0.9650 (folds=10)
2026-06-07 13:02:55 | INFO    | train_session_models | [within] eegnet      sub-033/ses-03 seed=4 acc=0.9600 (folds=10)
2026-06-07 13:03:55 | INFO    | train_session_models | [within] eegnet      sub-034/ses-01 seed=4 acc=0.7650 (folds=10)
2026-06-07 13:05:28 | INFO    | train_session_models | [within] eegnet      sub-034/ses-02 seed=4 acc=0.8650 (folds=10)
2026-06-07 13:06:42 | INFO    | train_session_models | [within] eegnet      sub-034/ses-03 seed=4 acc=0.9100 (folds=10)
2026-06-07 13:09:07 | INFO    | train_session_models | [within] eegnet      sub-035/ses-01 seed=4 acc=0.9700 (folds=10)
2026-06-07 13:11:18 | INFO    | train_session_models | [within] eegnet      sub-035/ses-02 seed=4 acc=0.9850 (folds=10)
2026-06-07 13:12:41 | INFO    | train_session_models | [within] eegnet      sub-035/ses-03 seed=4 acc=0.9100 (folds=10)
2026-06-07 13:14:06 | INFO    | train_session_models | [within] eegnet      sub-036/ses-01 seed=4 acc=0.8450 (folds=10)
2026-06-07 13:15:55 | INFO    | train_session_models | [within] eegnet      sub-036/ses-02 seed=4 acc=0.9550 (folds=10)
2026-06-07 13:18:12 | INFO    | train_session_models | [within] eegnet      sub-036/ses-03 seed=4 acc=0.9700 (folds=10)
2026-06-07 13:20:35 | INFO    | train_session_models | [within] eegnet      sub-037/ses-01 seed=4 acc=0.8000 (folds=10)
2026-06-07 13:21:40 | INFO    | train_session_models | [within] eegnet      sub-037/ses-02 seed=4 acc=0.9050 (folds=10)
2026-06-07 13:22:50 | INFO    | train_session_models | [within] eegnet      sub-037/ses-03 seed=4 acc=0.9150 (folds=10)
2026-06-07 13:23:54 | INFO    | train_session_models | [within] eegnet      sub-038/ses-01 seed=4 acc=0.4200 (folds=10)
2026-06-07 13:26:06 | INFO    | train_session_models | [within] eegnet      sub-038/ses-02 seed=4 acc=0.8000 (folds=10)
2026-06-07 13:28:06 | INFO    | train_session_models | [within] eegnet      sub-038/ses-03 seed=4 acc=0.8650 (folds=10)
2026-06-07 13:29:09 | INFO    | train_session_models | [within] eegnet      sub-039/ses-01 seed=4 acc=0.7250 (folds=10)
2026-06-07 13:30:14 | INFO    | train_session_models | [within] eegnet      sub-039/ses-02 seed=4 acc=0.8650 (folds=10)
2026-06-07 13:30:59 | INFO    | train_session_models | [within] eegnet      sub-039/ses-03 seed=4 acc=0.7150 (folds=10)
2026-06-07 13:31:59 | INFO    | train_session_models | [within] eegnet      sub-040/ses-01 seed=4 acc=0.6950 (folds=10)
2026-06-07 13:32:55 | INFO    | train_session_models | [within] eegnet      sub-040/ses-02 seed=4 acc=0.6100 (folds=10)
2026-06-07 13:34:03 | INFO    | train_session_models | [within] eegnet      sub-040/ses-03 seed=4 acc=0.7250 (folds=10)
2026-06-07 13:35:08 | INFO    | train_session_models | [within] eegnet      sub-041/ses-01 seed=4 acc=0.9000 (folds=10)
2026-06-07 13:36:32 | INFO    | train_session_models | [within] eegnet      sub-041/ses-02 seed=4 acc=0.8550 (folds=10)
2026-06-07 13:37:27 | INFO    | train_session_models | [within] eegnet      sub-041/ses-03 seed=4 acc=0.8650 (folds=10)
2026-06-07 13:38:50 | INFO    | train_session_models | [within] eegnet      sub-042/ses-01 seed=4 acc=0.7300 (folds=10)
2026-06-07 13:39:51 | INFO    | train_session_models | [within] eegnet      sub-042/ses-02 seed=4 acc=0.6700 (folds=10)
2026-06-07 13:40:44 | INFO    | train_session_models | [within] eegnet      sub-042/ses-03 seed=4 acc=0.7050 (folds=10)
2026-06-07 13:42:58 | INFO    | train_session_models | [within] eegnet      sub-043/ses-01 seed=4 acc=0.9650 (folds=10)
2026-06-07 13:45:22 | INFO    | train_session_models | [within] eegnet      sub-043/ses-02 seed=4 acc=0.9800 (folds=10)
2026-06-07 13:47:48 | INFO    | train_session_models | [within] eegnet      sub-043/ses-03 seed=4 acc=0.9650 (folds=10)
2026-06-07 13:48:31 | INFO    | train_session_models | [within] eegnet      sub-044/ses-01 seed=4 acc=0.5750 (folds=10)
2026-06-07 13:49:31 | INFO    | train_session_models | [within] eegnet      sub-044/ses-02 seed=4 acc=0.7000 (folds=10)
2026-06-07 13:50:51 | INFO    | train_session_models | [within] eegnet      sub-044/ses-03 seed=4 acc=0.7300 (folds=10)
2026-06-07 13:52:14 | INFO    | train_session_models | [within] eegnet      sub-045/ses-01 seed=4 acc=0.8850 (folds=10)
2026-06-07 13:53:14 | INFO    | train_session_models | [within] eegnet      sub-045/ses-02 seed=4 acc=0.7700 (folds=10)
2026-06-07 13:54:43 | INFO    | train_session_models | [within] eegnet      sub-045/ses-03 seed=4 acc=0.8700 (folds=10)
2026-06-07 13:57:07 | INFO    | train_session_models | [within] eegnet      sub-046/ses-01 seed=4 acc=0.9700 (folds=10)
2026-06-07 14:00:08 | INFO    | train_session_models | [within] eegnet      sub-046/ses-02 seed=4 acc=0.9850 (folds=10)
2026-06-07 14:02:39 | INFO    | train_session_models | [within] eegnet      sub-046/ses-03 seed=4 acc=0.9650 (folds=10)
2026-06-07 14:04:23 | INFO    | train_session_models | [within] eegnet      sub-047/ses-01 seed=4 acc=0.8350 (folds=10)
2026-06-07 14:05:38 | INFO    | train_session_models | [within] eegnet      sub-047/ses-02 seed=4 acc=0.8900 (folds=10)
2026-06-07 14:07:29 | INFO    | train_session_models | [within] eegnet      sub-047/ses-03 seed=4 acc=0.8300 (folds=10)
2026-06-07 14:08:57 | INFO    | train_session_models | [within] eegnet      sub-048/ses-01 seed=4 acc=0.8250 (folds=10)
2026-06-07 14:09:47 | INFO    | train_session_models | [within] eegnet      sub-048/ses-02 seed=4 acc=0.8450 (folds=10)
2026-06-07 14:10:58 | INFO    | train_session_models | [within] eegnet      sub-048/ses-03 seed=4 acc=0.8150 (folds=10)
2026-06-07 14:12:23 | INFO    | train_session_models | [within] eegnet      sub-049/ses-01 seed=4 acc=0.9250 (folds=10)
2026-06-07 14:14:11 | INFO    | train_session_models | [within] eegnet      sub-049/ses-02 seed=4 acc=0.8350 (folds=10)
2026-06-07 14:15:38 | INFO    | train_session_models | [within] eegnet      sub-049/ses-03 seed=4 acc=0.9250 (folds=10)
2026-06-07 14:17:18 | INFO    | train_session_models | [within] eegnet      sub-050/ses-01 seed=4 acc=0.8850 (folds=10)
2026-06-07 14:19:24 | INFO    | train_session_models | [within] eegnet      sub-050/ses-02 seed=4 acc=0.9400 (folds=10)
2026-06-07 14:21:16 | INFO    | train_session_models | [within] eegnet      sub-050/ses-03 seed=4 acc=0.9450 (folds=10)
2026-06-07 14:22:52 | INFO    | train_session_models | [within] eegnet      sub-051/ses-01 seed=4 acc=0.8600 (folds=10)
2026-06-07 14:24:13 | INFO    | train_session_models | [within] eegnet      sub-051/ses-02 seed=4 acc=0.8400 (folds=10)
2026-06-07 14:25:38 | INFO    | train_session_models | [within] eegnet      sub-051/ses-03 seed=4 acc=0.8550 (folds=10)
2026-06-07 14:25:38 | INFO    | train_session_models | within__eegnet: 1480 rows -> /share/home/yuan/SYX/eeg-mi-online/outputs/experiments/session_model_compare_v1/runs/within__eegnet__seed*.csv (seeds=[4], 12896.0s)
2026-06-07 14:25:38 | INFO    | train_session_models | === RUN within__deepconvnet ===
2026-06-07 14:27:13 | INFO    | train_session_models | [within] deepconvnet sub-001/ses-01 seed=4 acc=0.6500 (folds=10)
2026-06-07 14:29:21 | INFO    | train_session_models | [within] deepconvnet sub-001/ses-02 seed=4 acc=0.8800 (folds=10)
2026-06-07 14:31:08 | INFO    | train_session_models | [within] deepconvnet sub-001/ses-03 seed=4 acc=0.8850 (folds=10)
2026-06-07 14:32:17 | INFO    | train_session_models | [within] deepconvnet sub-002/ses-01 seed=4 acc=0.5950 (folds=10)
2026-06-07 14:33:16 | INFO    | train_session_models | [within] deepconvnet sub-002/ses-02 seed=4 acc=0.5350 (folds=10)
2026-06-07 14:34:43 | INFO    | train_session_models | [within] deepconvnet sub-002/ses-03 seed=4 acc=0.6750 (folds=10)
2026-06-07 14:36:38 | INFO    | train_session_models | [within] deepconvnet sub-003/ses-01 seed=4 acc=0.7650 (folds=10)
2026-06-07 14:38:22 | INFO    | train_session_models | [within] deepconvnet sub-003/ses-02 seed=4 acc=0.8350 (folds=10)
2026-06-07 14:40:03 | INFO    | train_session_models | [within] deepconvnet sub-003/ses-03 seed=4 acc=0.8250 (folds=10)
2026-06-07 14:40:59 | INFO    | train_session_models | [within] deepconvnet sub-004/ses-01 seed=4 acc=0.5150 (folds=10)
2026-06-07 14:41:55 | INFO    | train_session_models | [within] deepconvnet sub-004/ses-02 seed=4 acc=0.5250 (folds=10)
2026-06-07 14:43:00 | INFO    | train_session_models | [within] deepconvnet sub-004/ses-03 seed=4 acc=0.5350 (folds=10)
2026-06-07 14:45:21 | INFO    | train_session_models | [within] deepconvnet sub-005/ses-01 seed=4 acc=0.8600 (folds=10)
2026-06-07 14:46:44 | INFO    | train_session_models | [within] deepconvnet sub-005/ses-02 seed=4 acc=0.7650 (folds=10)
2026-06-07 14:47:53 | INFO    | train_session_models | [within] deepconvnet sub-005/ses-03 seed=4 acc=0.6000 (folds=10)
2026-06-07 14:49:48 | INFO    | train_session_models | [within] deepconvnet sub-006/ses-01 seed=4 acc=0.8700 (folds=10)
2026-06-07 14:51:51 | INFO    | train_session_models | [within] deepconvnet sub-006/ses-02 seed=4 acc=0.9550 (folds=10)
2026-06-07 14:54:17 | INFO    | train_session_models | [within] deepconvnet sub-006/ses-03 seed=4 acc=0.9650 (folds=10)
2026-06-07 14:55:40 | INFO    | train_session_models | [within] deepconvnet sub-007/ses-01 seed=4 acc=0.5950 (folds=10)
2026-06-07 14:56:59 | INFO    | train_session_models | [within] deepconvnet sub-007/ses-02 seed=4 acc=0.8250 (folds=10)
2026-06-07 14:57:54 | INFO    | train_session_models | [within] deepconvnet sub-007/ses-03 seed=4 acc=0.8700 (folds=10)
2026-06-07 14:59:11 | INFO    | train_session_models | [within] deepconvnet sub-008/ses-01 seed=4 acc=0.6300 (folds=10)
2026-06-07 15:01:04 | INFO    | train_session_models | [within] deepconvnet sub-008/ses-02 seed=4 acc=0.7400 (folds=10)
2026-06-07 15:02:53 | INFO    | train_session_models | [within] deepconvnet sub-008/ses-03 seed=4 acc=0.8650 (folds=10)
2026-06-07 15:04:21 | INFO    | train_session_models | [within] deepconvnet sub-009/ses-01 seed=4 acc=0.6850 (folds=10)
2026-06-07 15:05:23 | INFO    | train_session_models | [within] deepconvnet sub-009/ses-02 seed=4 acc=0.6800 (folds=10)
2026-06-07 15:06:14 | INFO    | train_session_models | [within] deepconvnet sub-009/ses-03 seed=4 acc=0.5300 (folds=10)
2026-06-07 15:07:25 | INFO    | train_session_models | [within] deepconvnet sub-010/ses-01 seed=4 acc=0.6600 (folds=10)
2026-06-07 15:08:35 | INFO    | train_session_models | [within] deepconvnet sub-010/ses-02 seed=4 acc=0.8750 (folds=10)
2026-06-07 15:09:54 | INFO    | train_session_models | [within] deepconvnet sub-010/ses-03 seed=4 acc=0.6700 (folds=10)
2026-06-07 15:10:53 | INFO    | train_session_models | [within] deepconvnet sub-011/ses-01 seed=4 acc=0.9300 (folds=10)
2026-06-07 15:12:18 | INFO    | train_session_models | [within] deepconvnet sub-011/ses-02 seed=4 acc=0.7450 (folds=10)
2026-06-07 15:14:11 | INFO    | train_session_models | [within] deepconvnet sub-011/ses-03 seed=4 acc=0.9750 (folds=10)
2026-06-07 15:14:59 | INFO    | train_session_models | [within] deepconvnet sub-012/ses-01 seed=4 acc=0.5000 (folds=10)
2026-06-07 15:15:48 | INFO    | train_session_models | [within] deepconvnet sub-012/ses-02 seed=4 acc=0.4300 (folds=10)
2026-06-07 15:16:44 | INFO    | train_session_models | [within] deepconvnet sub-012/ses-03 seed=4 acc=0.5400 (folds=10)
2026-06-07 15:18:03 | INFO    | train_session_models | [within] deepconvnet sub-013/ses-01 seed=4 acc=0.7250 (folds=10)
2026-06-07 15:19:08 | INFO    | train_session_models | [within] deepconvnet sub-013/ses-02 seed=4 acc=0.8050 (folds=10)
2026-06-07 15:20:15 | INFO    | train_session_models | [within] deepconvnet sub-013/ses-03 seed=4 acc=0.7600 (folds=10)
2026-06-07 15:21:05 | INFO    | train_session_models | [within] deepconvnet sub-014/ses-01 seed=4 acc=0.5250 (folds=10)
