Project: /share/home/yuan/SYX/eeg-mi-online
Env    : mi_torch_cu118
Args   : --methods session_zscore --models fbcnet --seeds 1 --protocols single,multi --tag-suffix session_zscore_fbcnet_s1
Node   : gpu01 | Start: Tue Jun  9 03:47:15 CST 2026
Tue Jun  9 03:47:15 2026       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 570.153.02             Driver Version: 570.153.02     CUDA Version: 12.8     |
|-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  NVIDIA GeForce RTX 4090 D      On  |   00000000:21:00.0 Off |                  Off |
| 86%   49C    P0             85W /  425W |       1MiB /  24564MiB |      0%      Default |
|                                         |                        |                  N/A |
+-----------------------------------------+------------------------+----------------------+
                                                                                         
+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
[cuda-check] torch=2.7.1+cu118 cuda_build=11.8 cuda_avail=True
2026-06-09 03:47:18 | INFO    | train_session_alignment | device=cuda | cuda={'torch': '2.7.1+cu118', 'cuda_build': '11.8', 'cuda_available': True, 'device': 'cuda', 'device_name': 'NVIDIA GeForce RTX 4090 D'}
2026-06-09 03:47:18 | INFO    | train_session_alignment | loaded 148 ok sessions | methods=['session_zscore'] | models=['fbcnet'] | seeds=[1] | groups=['single', 'multi'] | tasks=335
2026-06-09 03:47:25 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-001_ses01-to-ses02 seed=1 acc=0.5650 (ntr=160 nval=40 nte=200)
2026-06-09 03:51:22 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-006_ses01-to-ses02 seed=1 acc=0.8150 (ntr=160 nval=40 nte=200)
2026-06-09 03:51:35 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-006_ses01-to-ses03 seed=1 acc=0.8150 (ntr=160 nval=40 nte=200)
2026-06-09 03:51:41 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-006_ses02-to-ses01 seed=1 acc=0.8750 (ntr=160 nval=40 nte=200)
2026-06-09 03:51:46 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-006_ses02-to-ses03 seed=1 acc=0.8850 (ntr=160 nval=40 nte=200)
2026-06-09 03:51:57 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-006_ses03-to-ses01 seed=1 acc=0.6550 (ntr=160 nval=40 nte=200)
2026-06-09 03:52:09 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-006_ses03-to-ses02 seed=1 acc=0.8550 (ntr=160 nval=40 nte=200)
2026-06-09 03:52:13 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-007_ses01-to-ses02 seed=1 acc=0.5000 (ntr=160 nval=40 nte=200)
2026-06-09 03:52:18 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-007_ses01-to-ses03 seed=1 acc=0.4700 (ntr=160 nval=40 nte=200)
2026-06-09 03:52:25 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-007_ses02-to-ses01 seed=1 acc=0.5550 (ntr=160 nval=40 nte=200)
2026-06-09 03:52:32 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-007_ses02-to-ses03 seed=1 acc=0.6050 (ntr=160 nval=40 nte=200)
2026-06-09 03:52:38 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-007_ses03-to-ses01 seed=1 acc=0.5550 (ntr=160 nval=40 nte=200)
2026-06-09 03:52:45 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-007_ses03-to-ses02 seed=1 acc=0.5650 (ntr=160 nval=40 nte=200)
2026-06-09 03:52:49 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-008_ses01-to-ses02 seed=1 acc=0.5550 (ntr=160 nval=40 nte=200)
2026-06-09 03:52:53 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-008_ses01-to-ses03 seed=1 acc=0.5300 (ntr=160 nval=40 nte=200)
2026-06-09 03:53:03 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-008_ses02-to-ses01 seed=1 acc=0.5100 (ntr=160 nval=40 nte=200)
2026-06-09 03:53:14 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-008_ses02-to-ses03 seed=1 acc=0.6050 (ntr=160 nval=40 nte=200)
2026-06-09 03:53:27 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-008_ses03-to-ses01 seed=1 acc=0.5400 (ntr=160 nval=40 nte=200)
2026-06-09 03:53:40 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-008_ses03-to-ses02 seed=1 acc=0.6700 (ntr=160 nval=40 nte=200)
2026-06-09 03:53:44 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-009_ses01-to-ses02 seed=1 acc=0.5850 (ntr=160 nval=40 nte=200)
2026-06-09 03:53:47 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-009_ses01-to-ses03 seed=1 acc=0.5100 (ntr=160 nval=40 nte=200)
2026-06-09 03:53:51 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-009_ses02-to-ses01 seed=1 acc=0.5250 (ntr=160 nval=40 nte=200)
2026-06-09 03:53:54 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-009_ses02-to-ses03 seed=1 acc=0.4500 (ntr=160 nval=40 nte=200)
2026-06-09 03:53:58 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-009_ses03-to-ses01 seed=1 acc=0.4950 (ntr=160 nval=40 nte=200)
2026-06-09 03:54:02 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-009_ses03-to-ses02 seed=1 acc=0.5650 (ntr=160 nval=40 nte=200)
2026-06-09 03:54:06 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-010_ses01-to-ses02 seed=1 acc=0.5150 (ntr=160 nval=40 nte=200)
2026-06-09 03:54:10 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-010_ses01-to-ses03 seed=1 acc=0.4900 (ntr=160 nval=40 nte=200)
2026-06-09 03:54:15 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-010_ses02-to-ses01 seed=1 acc=0.5850 (ntr=160 nval=40 nte=200)
2026-06-09 03:54:19 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-010_ses02-to-ses03 seed=1 acc=0.5700 (ntr=160 nval=40 nte=200)
2026-06-09 03:54:25 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-010_ses03-to-ses01 seed=1 acc=0.5350 (ntr=160 nval=40 nte=200)
2026-06-09 03:54:31 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-010_ses03-to-ses02 seed=1 acc=0.5100 (ntr=160 nval=40 nte=200)
2026-06-09 03:54:43 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-011_ses01-to-ses02 seed=1 acc=0.5200 (ntr=160 nval=40 nte=200)
2026-06-09 03:54:55 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-011_ses01-to-ses03 seed=1 acc=0.6400 (ntr=160 nval=40 nte=200)
2026-06-09 03:55:00 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-011_ses02-to-ses01 seed=1 acc=0.6850 (ntr=160 nval=40 nte=200)
2026-06-09 03:55:04 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-011_ses02-to-ses03 seed=1 acc=0.5800 (ntr=160 nval=40 nte=200)
2026-06-09 03:55:08 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-011_ses03-to-ses01 seed=1 acc=0.5700 (ntr=160 nval=40 nte=200)
2026-06-09 03:55:12 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-011_ses03-to-ses02 seed=1 acc=0.5650 (ntr=160 nval=40 nte=200)
2026-06-09 03:55:16 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-012_ses01-to-ses02 seed=1 acc=0.4800 (ntr=160 nval=40 nte=200)
2026-06-09 03:55:20 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-012_ses01-to-ses03 seed=1 acc=0.5700 (ntr=160 nval=40 nte=200)
2026-06-09 03:55:24 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-012_ses02-to-ses01 seed=1 acc=0.4800 (ntr=160 nval=40 nte=200)
2026-06-09 03:55:27 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-012_ses02-to-ses03 seed=1 acc=0.5200 (ntr=160 nval=40 nte=200)
2026-06-09 03:55:32 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-012_ses03-to-ses01 seed=1 acc=0.5500 (ntr=160 nval=40 nte=200)
2026-06-09 03:55:37 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-012_ses03-to-ses02 seed=1 acc=0.5100 (ntr=160 nval=40 nte=200)
2026-06-09 03:55:41 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-013_ses01-to-ses02 seed=1 acc=0.5100 (ntr=160 nval=40 nte=200)
2026-06-09 03:55:45 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-013_ses01-to-ses03 seed=1 acc=0.5500 (ntr=160 nval=40 nte=200)
2026-06-09 03:55:50 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-013_ses02-to-ses01 seed=1 acc=0.5350 (ntr=160 nval=40 nte=200)
2026-06-09 03:55:54 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-013_ses02-to-ses03 seed=1 acc=0.4950 (ntr=160 nval=40 nte=200)
2026-06-09 03:55:59 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-013_ses03-to-ses01 seed=1 acc=0.5900 (ntr=160 nval=40 nte=200)
2026-06-09 03:56:03 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-013_ses03-to-ses02 seed=1 acc=0.5300 (ntr=160 nval=40 nte=200)
2026-06-09 03:56:08 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-014_ses01-to-ses02 seed=1 acc=0.5100 (ntr=160 nval=40 nte=200)
2026-06-09 03:56:13 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-014_ses01-to-ses03 seed=1 acc=0.4850 (ntr=160 nval=40 nte=200)
2026-06-09 03:56:16 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-014_ses02-to-ses01 seed=1 acc=0.5050 (ntr=160 nval=40 nte=200)
2026-06-09 03:56:20 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-014_ses02-to-ses03 seed=1 acc=0.5100 (ntr=160 nval=40 nte=200)
2026-06-09 03:56:25 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-014_ses03-to-ses01 seed=1 acc=0.4950 (ntr=160 nval=40 nte=200)
2026-06-09 03:56:30 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-014_ses03-to-ses02 seed=1 acc=0.5150 (ntr=160 nval=40 nte=200)
2026-06-09 03:56:37 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-015_ses01-to-ses02 seed=1 acc=0.5900 (ntr=160 nval=40 nte=200)
2026-06-09 03:56:44 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-015_ses01-to-ses03 seed=1 acc=0.5000 (ntr=160 nval=40 nte=200)
2026-06-09 03:56:49 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-015_ses02-to-ses01 seed=1 acc=0.6150 (ntr=160 nval=40 nte=200)
2026-06-09 03:56:53 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-015_ses02-to-ses03 seed=1 acc=0.5150 (ntr=160 nval=40 nte=200)
2026-06-09 03:56:57 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-015_ses03-to-ses01 seed=1 acc=0.4350 (ntr=160 nval=40 nte=200)
2026-06-09 03:57:01 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-015_ses03-to-ses02 seed=1 acc=0.5200 (ntr=160 nval=40 nte=200)
2026-06-09 03:57:05 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-016_ses01-to-ses02 seed=1 acc=0.5000 (ntr=160 nval=40 nte=200)
2026-06-09 03:57:08 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-016_ses01-to-ses03 seed=1 acc=0.4850 (ntr=160 nval=40 nte=200)
2026-06-09 03:57:12 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-016_ses02-to-ses01 seed=1 acc=0.4900 (ntr=160 nval=40 nte=200)
2026-06-09 03:57:16 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-016_ses02-to-ses03 seed=1 acc=0.5250 (ntr=160 nval=40 nte=200)
2026-06-09 03:57:20 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-016_ses03-to-ses01 seed=1 acc=0.4650 (ntr=160 nval=40 nte=200)
2026-06-09 03:57:24 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-016_ses03-to-ses02 seed=1 acc=0.4750 (ntr=160 nval=40 nte=200)
2026-06-09 03:57:30 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-017_ses01-to-ses02 seed=1 acc=0.5450 (ntr=160 nval=40 nte=200)
2026-06-09 03:57:36 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-017_ses01-to-ses03 seed=1 acc=0.5350 (ntr=160 nval=40 nte=200)
2026-06-09 03:57:40 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-017_ses02-to-ses01 seed=1 acc=0.4950 (ntr=160 nval=40 nte=200)
2026-06-09 03:57:44 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-017_ses02-to-ses03 seed=1 acc=0.6500 (ntr=160 nval=40 nte=200)
2026-06-09 03:57:51 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-017_ses03-to-ses01 seed=1 acc=0.4850 (ntr=160 nval=40 nte=200)
2026-06-09 03:57:57 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-017_ses03-to-ses02 seed=1 acc=0.7350 (ntr=160 nval=40 nte=200)
2026-06-09 03:58:01 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-018_ses01-to-ses02 seed=1 acc=0.5600 (ntr=160 nval=40 nte=200)
2026-06-09 03:58:06 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-018_ses01-to-ses03 seed=1 acc=0.5450 (ntr=160 nval=40 nte=200)
2026-06-09 03:58:10 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-018_ses02-to-ses01 seed=1 acc=0.5200 (ntr=160 nval=40 nte=200)
2026-06-09 03:58:14 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-018_ses02-to-ses03 seed=1 acc=0.5800 (ntr=160 nval=40 nte=200)
2026-06-09 03:58:18 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-018_ses03-to-ses01 seed=1 acc=0.5050 (ntr=160 nval=40 nte=200)
2026-06-09 03:58:22 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-018_ses03-to-ses02 seed=1 acc=0.5050 (ntr=160 nval=40 nte=200)
2026-06-09 03:58:26 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-019_ses01-to-ses02 seed=1 acc=0.5000 (ntr=160 nval=40 nte=200)
2026-06-09 03:58:29 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-019_ses01-to-ses03 seed=1 acc=0.5600 (ntr=160 nval=40 nte=200)
2026-06-09 03:58:33 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-019_ses02-to-ses01 seed=1 acc=0.4800 (ntr=160 nval=40 nte=200)
2026-06-09 03:58:36 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-019_ses02-to-ses03 seed=1 acc=0.5200 (ntr=160 nval=40 nte=200)
2026-06-09 03:58:42 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-019_ses03-to-ses01 seed=1 acc=0.5700 (ntr=160 nval=40 nte=200)
2026-06-09 03:58:49 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-019_ses03-to-ses02 seed=1 acc=0.5800 (ntr=160 nval=40 nte=200)
2026-06-09 03:59:02 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-020_ses01-to-ses02 seed=1 acc=0.6600 (ntr=160 nval=40 nte=200)
2026-06-09 03:59:16 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-020_ses01-to-ses03 seed=1 acc=0.5000 (ntr=160 nval=40 nte=200)
2026-06-09 03:59:21 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-020_ses02-to-ses01 seed=1 acc=0.5450 (ntr=160 nval=40 nte=200)
2026-06-09 03:59:26 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-020_ses02-to-ses03 seed=1 acc=0.4700 (ntr=160 nval=40 nte=200)
2026-06-09 03:59:32 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-020_ses03-to-ses01 seed=1 acc=0.4450 (ntr=160 nval=40 nte=200)
2026-06-09 03:59:38 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-020_ses03-to-ses02 seed=1 acc=0.5200 (ntr=160 nval=40 nte=200)
2026-06-09 03:59:49 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-021_ses01-to-ses02 seed=1 acc=0.5600 (ntr=160 nval=40 nte=200)
2026-06-09 03:59:59 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-021_ses01-to-ses03 seed=1 acc=0.5450 (ntr=160 nval=40 nte=200)
2026-06-09 04:00:05 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-021_ses02-to-ses01 seed=1 acc=0.5600 (ntr=160 nval=40 nte=200)
2026-06-09 04:00:12 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-021_ses02-to-ses03 seed=1 acc=0.5750 (ntr=160 nval=40 nte=200)
2026-06-09 04:00:16 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-021_ses03-to-ses01 seed=1 acc=0.5400 (ntr=160 nval=40 nte=200)
2026-06-09 04:00:19 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-021_ses03-to-ses02 seed=1 acc=0.5900 (ntr=160 nval=40 nte=200)
2026-06-09 04:00:25 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-022_ses01-to-ses02 seed=1 acc=0.5800 (ntr=160 nval=40 nte=200)
2026-06-09 04:00:31 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-022_ses01-to-ses03 seed=1 acc=0.4950 (ntr=160 nval=40 nte=200)
2026-06-09 04:00:41 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-022_ses02-to-ses01 seed=1 acc=0.5200 (ntr=160 nval=40 nte=200)
2026-06-09 04:00:51 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-022_ses02-to-ses03 seed=1 acc=0.6450 (ntr=160 nval=40 nte=200)
2026-06-09 04:00:55 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-022_ses03-to-ses01 seed=1 acc=0.4950 (ntr=160 nval=40 nte=200)
2026-06-09 04:00:59 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-022_ses03-to-ses02 seed=1 acc=0.5850 (ntr=160 nval=40 nte=200)
2026-06-09 04:01:04 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-023_ses02-to-ses03 seed=1 acc=0.7900 (ntr=160 nval=40 nte=200)
2026-06-09 04:01:18 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-023_ses03-to-ses02 seed=1 acc=0.7000 (ntr=160 nval=40 nte=200)
2026-06-09 04:01:31 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-025_ses01-to-ses02 seed=1 acc=0.5850 (ntr=160 nval=40 nte=200)
