Project: /share/home/yuan/SYX/eeg-mi-online
Env    : mi_torch_cu118
Args   : --methods bn_statistics_adaptation --models eegnet --seeds 4 --protocols single,multi --tag-suffix bn_statistics_adaptation_eegnet_s4
Node   : gpu01 | Start: Tue Jun  9 12:16:30 CST 2026
Tue Jun  9 12:16:30 2026       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 570.153.02             Driver Version: 570.153.02     CUDA Version: 12.8     |
|-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  NVIDIA GeForce RTX 4090 D      On  |   00000000:21:00.0 Off |                  Off |
| 30%   42C    P0             66W /  425W |       1MiB /  24564MiB |      0%      Default |
|                                         |                        |                  N/A |
+-----------------------------------------+------------------------+----------------------+
                                                                                         
+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
[cuda-check] torch=2.7.1+cu118 cuda_build=11.8 cuda_avail=True
2026-06-09 12:16:33 | INFO    | train_session_alignment | device=cuda | cuda={'torch': '2.7.1+cu118', 'cuda_build': '11.8', 'cuda_available': True, 'device': 'cuda', 'device_name': 'NVIDIA GeForce RTX 4090 D'}
2026-06-09 12:16:33 | INFO    | train_session_alignment | loaded 148 ok sessions | methods=['bn_statistics_adaptation'] | models=['eegnet'] | seeds=[4] | groups=['single', 'multi'] | tasks=335
2026-06-09 12:16:49 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-001_ses01-to-ses02 seed=4 acc=0.8200 (ntr=160 nval=40 nte=200)
2026-06-09 12:20:49 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-005_ses01-to-ses02 seed=4 acc=0.9100 (ntr=160 nval=40 nte=200)
2026-06-09 12:20:57 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-005_ses01-to-ses03 seed=4 acc=0.7050 (ntr=160 nval=40 nte=200)
2026-06-09 12:21:11 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-005_ses02-to-ses01 seed=4 acc=0.8650 (ntr=160 nval=40 nte=200)
2026-06-09 12:21:25 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-005_ses02-to-ses03 seed=4 acc=0.6600 (ntr=160 nval=40 nte=200)
2026-06-09 12:21:31 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-005_ses03-to-ses01 seed=4 acc=0.7350 (ntr=160 nval=40 nte=200)
2026-06-09 12:21:37 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-005_ses03-to-ses02 seed=4 acc=0.7600 (ntr=160 nval=40 nte=200)
2026-06-09 12:21:44 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-006_ses01-to-ses02 seed=4 acc=0.9400 (ntr=160 nval=40 nte=200)
2026-06-09 12:21:51 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-006_ses01-to-ses03 seed=4 acc=0.9650 (ntr=160 nval=40 nte=200)
2026-06-09 12:22:07 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-006_ses02-to-ses01 seed=4 acc=0.7650 (ntr=160 nval=40 nte=200)
2026-06-09 12:22:23 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-006_ses02-to-ses03 seed=4 acc=0.8200 (ntr=160 nval=40 nte=200)
2026-06-09 12:22:36 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-006_ses03-to-ses01 seed=4 acc=0.8500 (ntr=160 nval=40 nte=200)
2026-06-09 12:22:48 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-006_ses03-to-ses02 seed=4 acc=0.9100 (ntr=160 nval=40 nte=200)
2026-06-09 12:22:52 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-007_ses01-to-ses02 seed=4 acc=0.5150 (ntr=160 nval=40 nte=200)
2026-06-09 12:22:56 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-007_ses01-to-ses03 seed=4 acc=0.6250 (ntr=160 nval=40 nte=200)
2026-06-09 12:23:05 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-007_ses02-to-ses01 seed=4 acc=0.6550 (ntr=160 nval=40 nte=200)
2026-06-09 12:23:15 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-007_ses02-to-ses03 seed=4 acc=0.8500 (ntr=160 nval=40 nte=200)
2026-06-09 12:23:19 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-007_ses03-to-ses01 seed=4 acc=0.6750 (ntr=160 nval=40 nte=200)
2026-06-09 12:23:24 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-007_ses03-to-ses02 seed=4 acc=0.6600 (ntr=160 nval=40 nte=200)
2026-06-09 12:23:30 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-008_ses01-to-ses02 seed=4 acc=0.6000 (ntr=160 nval=40 nte=200)
2026-06-09 12:23:36 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-008_ses01-to-ses03 seed=4 acc=0.5250 (ntr=160 nval=40 nte=200)
2026-06-09 12:23:45 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-008_ses02-to-ses01 seed=4 acc=0.7200 (ntr=160 nval=40 nte=200)
2026-06-09 12:23:55 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-008_ses02-to-ses03 seed=4 acc=0.8200 (ntr=160 nval=40 nte=200)
2026-06-09 12:24:06 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-008_ses03-to-ses01 seed=4 acc=0.6050 (ntr=160 nval=40 nte=200)
2026-06-09 12:24:16 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-008_ses03-to-ses02 seed=4 acc=0.7700 (ntr=160 nval=40 nte=200)
2026-06-09 12:24:24 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-009_ses01-to-ses02 seed=4 acc=0.7100 (ntr=160 nval=40 nte=200)
2026-06-09 12:24:33 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-009_ses01-to-ses03 seed=4 acc=0.6900 (ntr=160 nval=40 nte=200)
2026-06-09 12:24:38 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-009_ses02-to-ses01 seed=4 acc=0.7650 (ntr=160 nval=40 nte=200)
2026-06-09 12:24:42 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-009_ses02-to-ses03 seed=4 acc=0.5900 (ntr=160 nval=40 nte=200)
2026-06-09 12:24:47 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-009_ses03-to-ses01 seed=4 acc=0.4900 (ntr=160 nval=40 nte=200)
2026-06-09 12:24:51 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-009_ses03-to-ses02 seed=4 acc=0.5700 (ntr=160 nval=40 nte=200)
2026-06-09 12:24:55 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-010_ses01-to-ses02 seed=4 acc=0.8500 (ntr=160 nval=40 nte=200)
2026-06-09 12:25:00 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-010_ses01-to-ses03 seed=4 acc=0.5550 (ntr=160 nval=40 nte=200)
2026-06-09 12:25:05 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-010_ses02-to-ses01 seed=4 acc=0.7150 (ntr=160 nval=40 nte=200)
2026-06-09 12:25:10 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-010_ses02-to-ses03 seed=4 acc=0.5250 (ntr=160 nval=40 nte=200)
2026-06-09 12:25:26 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-010_ses03-to-ses01 seed=4 acc=0.5600 (ntr=160 nval=40 nte=200)
2026-06-09 12:25:43 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-010_ses03-to-ses02 seed=4 acc=0.5850 (ntr=160 nval=40 nte=200)
2026-06-09 12:25:48 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-011_ses01-to-ses02 seed=4 acc=0.6650 (ntr=160 nval=40 nte=200)
2026-06-09 12:25:53 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-011_ses01-to-ses03 seed=4 acc=0.9500 (ntr=160 nval=40 nte=200)
2026-06-09 12:26:05 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-011_ses02-to-ses01 seed=4 acc=0.9000 (ntr=160 nval=40 nte=200)
2026-06-09 12:26:17 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-011_ses02-to-ses03 seed=4 acc=0.8950 (ntr=160 nval=40 nte=200)
2026-06-09 12:26:22 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-011_ses03-to-ses01 seed=4 acc=0.8850 (ntr=160 nval=40 nte=200)
2026-06-09 12:26:27 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-011_ses03-to-ses02 seed=4 acc=0.7350 (ntr=160 nval=40 nte=200)
2026-06-09 12:26:31 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-012_ses01-to-ses02 seed=4 acc=0.5350 (ntr=160 nval=40 nte=200)
2026-06-09 12:26:36 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-012_ses01-to-ses03 seed=4 acc=0.5450 (ntr=160 nval=40 nte=200)
2026-06-09 12:26:40 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-012_ses02-to-ses01 seed=4 acc=0.5400 (ntr=160 nval=40 nte=200)
2026-06-09 12:26:44 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-012_ses02-to-ses03 seed=4 acc=0.4900 (ntr=160 nval=40 nte=200)
2026-06-09 12:26:48 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-012_ses03-to-ses01 seed=4 acc=0.5550 (ntr=160 nval=40 nte=200)
2026-06-09 12:26:52 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-012_ses03-to-ses02 seed=4 acc=0.5750 (ntr=160 nval=40 nte=200)
2026-06-09 12:26:59 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-013_ses01-to-ses02 seed=4 acc=0.7600 (ntr=160 nval=40 nte=200)
2026-06-09 12:27:06 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-013_ses01-to-ses03 seed=4 acc=0.7900 (ntr=160 nval=40 nte=200)
2026-06-09 12:27:19 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-013_ses02-to-ses01 seed=4 acc=0.5950 (ntr=160 nval=40 nte=200)
2026-06-09 12:27:33 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-013_ses02-to-ses03 seed=4 acc=0.7400 (ntr=160 nval=40 nte=200)
2026-06-09 12:27:39 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-013_ses03-to-ses01 seed=4 acc=0.7200 (ntr=160 nval=40 nte=200)
2026-06-09 12:27:45 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-013_ses03-to-ses02 seed=4 acc=0.7500 (ntr=160 nval=40 nte=200)
2026-06-09 12:27:49 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-014_ses01-to-ses02 seed=4 acc=0.4750 (ntr=160 nval=40 nte=200)
2026-06-09 12:27:53 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-014_ses01-to-ses03 seed=4 acc=0.4750 (ntr=160 nval=40 nte=200)
2026-06-09 12:27:57 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-014_ses02-to-ses01 seed=4 acc=0.5350 (ntr=160 nval=40 nte=200)
2026-06-09 12:28:01 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-014_ses02-to-ses03 seed=4 acc=0.4400 (ntr=160 nval=40 nte=200)
2026-06-09 12:28:05 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-014_ses03-to-ses01 seed=4 acc=0.5200 (ntr=160 nval=40 nte=200)
2026-06-09 12:28:10 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-014_ses03-to-ses02 seed=4 acc=0.5050 (ntr=160 nval=40 nte=200)
2026-06-09 12:28:20 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-015_ses01-to-ses02 seed=4 acc=0.6850 (ntr=160 nval=40 nte=200)
2026-06-09 12:28:30 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-015_ses01-to-ses03 seed=4 acc=0.5050 (ntr=160 nval=40 nte=200)
2026-06-09 12:28:34 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-015_ses02-to-ses01 seed=4 acc=0.4950 (ntr=160 nval=40 nte=200)
2026-06-09 12:28:38 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-015_ses02-to-ses03 seed=4 acc=0.5200 (ntr=160 nval=40 nte=200)
2026-06-09 12:28:42 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-015_ses03-to-ses01 seed=4 acc=0.5250 (ntr=160 nval=40 nte=200)
2026-06-09 12:28:46 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-015_ses03-to-ses02 seed=4 acc=0.5800 (ntr=160 nval=40 nte=200)
2026-06-09 12:28:50 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-016_ses01-to-ses02 seed=4 acc=0.5100 (ntr=160 nval=40 nte=200)
2026-06-09 12:28:54 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-016_ses01-to-ses03 seed=4 acc=0.5150 (ntr=160 nval=40 nte=200)
2026-06-09 12:28:58 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-016_ses02-to-ses01 seed=4 acc=0.5300 (ntr=160 nval=40 nte=200)
2026-06-09 12:29:02 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-016_ses02-to-ses03 seed=4 acc=0.5200 (ntr=160 nval=40 nte=200)
2026-06-09 12:29:06 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-016_ses03-to-ses01 seed=4 acc=0.5700 (ntr=160 nval=40 nte=200)
2026-06-09 12:29:10 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-016_ses03-to-ses02 seed=4 acc=0.5150 (ntr=160 nval=40 nte=200)
2026-06-09 12:29:26 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-017_ses01-to-ses02 seed=4 acc=0.7000 (ntr=160 nval=40 nte=200)
2026-06-09 12:29:43 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-017_ses01-to-ses03 seed=4 acc=0.6100 (ntr=160 nval=40 nte=200)
2026-06-09 12:29:48 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-017_ses02-to-ses01 seed=4 acc=0.7450 (ntr=160 nval=40 nte=200)
2026-06-09 12:29:53 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-017_ses02-to-ses03 seed=4 acc=0.7450 (ntr=160 nval=40 nte=200)
2026-06-09 12:29:58 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-017_ses03-to-ses01 seed=4 acc=0.6350 (ntr=160 nval=40 nte=200)
2026-06-09 12:30:04 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-017_ses03-to-ses02 seed=4 acc=0.6950 (ntr=160 nval=40 nte=200)
2026-06-09 12:30:12 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-018_ses01-to-ses02 seed=4 acc=0.7450 (ntr=160 nval=40 nte=200)
2026-06-09 12:30:21 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-018_ses01-to-ses03 seed=4 acc=0.5650 (ntr=160 nval=40 nte=200)
2026-06-09 12:30:26 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-018_ses02-to-ses01 seed=4 acc=0.6150 (ntr=160 nval=40 nte=200)
2026-06-09 12:30:32 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-018_ses02-to-ses03 seed=4 acc=0.6900 (ntr=160 nval=40 nte=200)
2026-06-09 12:30:37 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-018_ses03-to-ses01 seed=4 acc=0.5500 (ntr=160 nval=40 nte=200)
2026-06-09 12:30:43 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-018_ses03-to-ses02 seed=4 acc=0.6950 (ntr=160 nval=40 nte=200)
2026-06-09 12:30:47 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-019_ses01-to-ses02 seed=4 acc=0.4300 (ntr=160 nval=40 nte=200)
2026-06-09 12:30:51 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-019_ses01-to-ses03 seed=4 acc=0.4500 (ntr=160 nval=40 nte=200)
2026-06-09 12:30:58 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-019_ses02-to-ses01 seed=4 acc=0.4950 (ntr=160 nval=40 nte=200)
2026-06-09 12:31:05 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-019_ses02-to-ses03 seed=4 acc=0.8050 (ntr=160 nval=40 nte=200)
2026-06-09 12:31:18 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-019_ses03-to-ses01 seed=4 acc=0.5550 (ntr=160 nval=40 nte=200)
2026-06-09 12:31:31 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-019_ses03-to-ses02 seed=4 acc=0.7150 (ntr=160 nval=40 nte=200)
2026-06-09 12:31:47 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-020_ses01-to-ses02 seed=4 acc=0.7950 (ntr=160 nval=40 nte=200)
2026-06-09 12:32:04 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-020_ses01-to-ses03 seed=4 acc=0.5900 (ntr=160 nval=40 nte=200)
2026-06-09 12:32:20 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-020_ses02-to-ses01 seed=4 acc=0.7450 (ntr=160 nval=40 nte=200)
2026-06-09 12:32:36 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-020_ses02-to-ses03 seed=4 acc=0.5600 (ntr=160 nval=40 nte=200)
2026-06-09 12:32:45 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-020_ses03-to-ses01 seed=4 acc=0.4900 (ntr=160 nval=40 nte=200)
2026-06-09 12:32:54 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-020_ses03-to-ses02 seed=4 acc=0.4500 (ntr=160 nval=40 nte=200)
2026-06-09 12:33:06 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-021_ses01-to-ses02 seed=4 acc=0.6700 (ntr=160 nval=40 nte=200)
2026-06-09 12:33:16 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-021_ses01-to-ses03 seed=4 acc=0.8100 (ntr=160 nval=40 nte=200)
2026-06-09 12:33:27 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-021_ses02-to-ses01 seed=4 acc=0.8000 (ntr=160 nval=40 nte=200)
2026-06-09 12:33:39 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-021_ses02-to-ses03 seed=4 acc=0.7550 (ntr=160 nval=40 nte=200)
2026-06-09 12:33:44 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-021_ses03-to-ses01 seed=4 acc=0.5850 (ntr=160 nval=40 nte=200)
2026-06-09 12:33:49 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-021_ses03-to-ses02 seed=4 acc=0.4950 (ntr=160 nval=40 nte=200)
2026-06-09 12:33:57 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-022_ses01-to-ses02 seed=4 acc=0.5150 (ntr=160 nval=40 nte=200)
2026-06-09 12:34:05 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-022_ses01-to-ses03 seed=4 acc=0.5400 (ntr=160 nval=40 nte=200)
2026-06-09 12:34:09 | INFO    | train_session_alignment | [align] bn_statistics_adaptation eegnet      single_sub-022_ses02-to-ses01 seed=4 acc=0.4600 (ntr=160 nval=40 nte=200)
