Project: /share/home/yuan/SYX/eeg-mi-online
Env    : mi_torch_cu118
Args   : --methods euclidean_alignment --models fbcnet --seeds 4 --protocols single,multi --tag-suffix euclidean_alignment_fbcnet_s4
Node   : gpu01 | Start: Tue Jun  9 07:45:16 CST 2026
Tue Jun  9 07:45:17 2026       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 570.153.02             Driver Version: 570.153.02     CUDA Version: 12.8     |
|-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  NVIDIA GeForce RTX 4090 D      On  |   00000000:21:00.0 Off |                  Off |
| 39%   44C    P0             66W /  425W |       1MiB /  24564MiB |      0%      Default |
|                                         |                        |                  N/A |
+-----------------------------------------+------------------------+----------------------+
                                                                                         
+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
[cuda-check] torch=2.7.1+cu118 cuda_build=11.8 cuda_avail=True
2026-06-09 07:45:20 | INFO    | train_session_alignment | device=cuda | cuda={'torch': '2.7.1+cu118', 'cuda_build': '11.8', 'cuda_available': True, 'device': 'cuda', 'device_name': 'NVIDIA GeForce RTX 4090 D'}
2026-06-09 07:45:20 | INFO    | train_session_alignment | loaded 148 ok sessions | methods=['euclidean_alignment'] | models=['fbcnet'] | seeds=[4] | groups=['single', 'multi'] | tasks=335
2026-06-09 07:45:29 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-001_ses01-to-ses02 seed=4 acc=0.6300 (ntr=160 nval=40 nte=200)
2026-06-09 07:48:12 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-003_ses02-to-ses01 seed=4 acc=0.7750 (ntr=160 nval=40 nte=200)
2026-06-09 07:48:24 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-003_ses02-to-ses03 seed=4 acc=0.5050 (ntr=160 nval=40 nte=200)
2026-06-09 07:48:39 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-003_ses03-to-ses01 seed=4 acc=0.5000 (ntr=160 nval=40 nte=200)
2026-06-09 07:48:54 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-003_ses03-to-ses02 seed=4 acc=0.5000 (ntr=160 nval=40 nte=200)
2026-06-09 07:49:01 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-004_ses01-to-ses02 seed=4 acc=0.5450 (ntr=160 nval=40 nte=200)
2026-06-09 07:49:07 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-004_ses01-to-ses03 seed=4 acc=0.5250 (ntr=160 nval=40 nte=200)
2026-06-09 07:49:13 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-004_ses02-to-ses01 seed=4 acc=0.4900 (ntr=160 nval=40 nte=200)
2026-06-09 07:49:19 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-004_ses02-to-ses03 seed=4 acc=0.5150 (ntr=160 nval=40 nte=200)
2026-06-09 07:49:25 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-004_ses03-to-ses01 seed=4 acc=0.5000 (ntr=160 nval=40 nte=200)
2026-06-09 07:49:31 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-004_ses03-to-ses02 seed=4 acc=0.5850 (ntr=160 nval=40 nte=200)
2026-06-09 07:49:48 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-005_ses01-to-ses02 seed=4 acc=0.8000 (ntr=160 nval=40 nte=200)
2026-06-09 07:50:04 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-005_ses01-to-ses03 seed=4 acc=0.8400 (ntr=160 nval=40 nte=200)
2026-06-09 07:50:20 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-005_ses02-to-ses01 seed=4 acc=0.8100 (ntr=160 nval=40 nte=200)
2026-06-09 07:50:37 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-005_ses02-to-ses03 seed=4 acc=0.7750 (ntr=160 nval=40 nte=200)
2026-06-09 07:50:53 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-005_ses03-to-ses01 seed=4 acc=0.8450 (ntr=160 nval=40 nte=200)
2026-06-09 07:51:09 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-005_ses03-to-ses02 seed=4 acc=0.7800 (ntr=160 nval=40 nte=200)
2026-06-09 07:51:26 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-006_ses01-to-ses02 seed=4 acc=0.8800 (ntr=160 nval=40 nte=200)
2026-06-09 07:51:42 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-006_ses01-to-ses03 seed=4 acc=0.9450 (ntr=160 nval=40 nte=200)
2026-06-09 07:51:59 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-006_ses02-to-ses01 seed=4 acc=0.8800 (ntr=160 nval=40 nte=200)
2026-06-09 07:52:15 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-006_ses02-to-ses03 seed=4 acc=0.9550 (ntr=160 nval=40 nte=200)
2026-06-09 07:52:31 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-006_ses03-to-ses01 seed=4 acc=0.6000 (ntr=160 nval=40 nte=200)
2026-06-09 07:52:47 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-006_ses03-to-ses02 seed=4 acc=0.8550 (ntr=160 nval=40 nte=200)
2026-06-09 07:52:52 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-007_ses01-to-ses02 seed=4 acc=0.5000 (ntr=160 nval=40 nte=200)
2026-06-09 07:52:58 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-007_ses01-to-ses03 seed=4 acc=0.5000 (ntr=160 nval=40 nte=200)
2026-06-09 07:53:12 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-007_ses02-to-ses01 seed=4 acc=0.5800 (ntr=160 nval=40 nte=200)
2026-06-09 07:53:25 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-007_ses02-to-ses03 seed=4 acc=0.7450 (ntr=160 nval=40 nte=200)
2026-06-09 07:53:32 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-007_ses03-to-ses01 seed=4 acc=0.5000 (ntr=160 nval=40 nte=200)
2026-06-09 07:53:38 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-007_ses03-to-ses02 seed=4 acc=0.5450 (ntr=160 nval=40 nte=200)
2026-06-09 07:53:46 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-008_ses01-to-ses02 seed=4 acc=0.5750 (ntr=160 nval=40 nte=200)
2026-06-09 07:53:54 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-008_ses01-to-ses03 seed=4 acc=0.5350 (ntr=160 nval=40 nte=200)
2026-06-09 07:53:59 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-008_ses02-to-ses01 seed=4 acc=0.6200 (ntr=160 nval=40 nte=200)
2026-06-09 07:54:05 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-008_ses02-to-ses03 seed=4 acc=0.6550 (ntr=160 nval=40 nte=200)
2026-06-09 07:54:21 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-008_ses03-to-ses01 seed=4 acc=0.5700 (ntr=160 nval=40 nte=200)
2026-06-09 07:54:37 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-008_ses03-to-ses02 seed=4 acc=0.7800 (ntr=160 nval=40 nte=200)
2026-06-09 07:54:43 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-009_ses01-to-ses02 seed=4 acc=0.5600 (ntr=160 nval=40 nte=200)
2026-06-09 07:54:50 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-009_ses01-to-ses03 seed=4 acc=0.5150 (ntr=160 nval=40 nte=200)
2026-06-09 07:54:54 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-009_ses02-to-ses01 seed=4 acc=0.5150 (ntr=160 nval=40 nte=200)
2026-06-09 07:54:59 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-009_ses02-to-ses03 seed=4 acc=0.4700 (ntr=160 nval=40 nte=200)
2026-06-09 07:55:04 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-009_ses03-to-ses01 seed=4 acc=0.4650 (ntr=160 nval=40 nte=200)
2026-06-09 07:55:10 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-009_ses03-to-ses02 seed=4 acc=0.5500 (ntr=160 nval=40 nte=200)
2026-06-09 07:55:18 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-010_ses01-to-ses02 seed=4 acc=0.5650 (ntr=160 nval=40 nte=200)
2026-06-09 07:55:25 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-010_ses01-to-ses03 seed=4 acc=0.5650 (ntr=160 nval=40 nte=200)
2026-06-09 07:55:33 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-010_ses02-to-ses01 seed=4 acc=0.5300 (ntr=160 nval=40 nte=200)
2026-06-09 07:55:41 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-010_ses02-to-ses03 seed=4 acc=0.5500 (ntr=160 nval=40 nte=200)
2026-06-09 07:55:55 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-010_ses03-to-ses01 seed=4 acc=0.6300 (ntr=160 nval=40 nte=200)
2026-06-09 07:56:09 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-010_ses03-to-ses02 seed=4 acc=0.5950 (ntr=160 nval=40 nte=200)
2026-06-09 07:56:25 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-011_ses01-to-ses02 seed=4 acc=0.6400 (ntr=160 nval=40 nte=200)
2026-06-09 07:56:41 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-011_ses01-to-ses03 seed=4 acc=0.6350 (ntr=160 nval=40 nte=200)
2026-06-09 07:56:48 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-011_ses02-to-ses01 seed=4 acc=0.7000 (ntr=160 nval=40 nte=200)
2026-06-09 07:56:56 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-011_ses02-to-ses03 seed=4 acc=0.5400 (ntr=160 nval=40 nte=200)
2026-06-09 07:57:05 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-011_ses03-to-ses01 seed=4 acc=0.6500 (ntr=160 nval=40 nte=200)
2026-06-09 07:57:15 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-011_ses03-to-ses02 seed=4 acc=0.5850 (ntr=160 nval=40 nte=200)
2026-06-09 07:57:20 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-012_ses01-to-ses02 seed=4 acc=0.4650 (ntr=160 nval=40 nte=200)
2026-06-09 07:57:26 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-012_ses01-to-ses03 seed=4 acc=0.4750 (ntr=160 nval=40 nte=200)
2026-06-09 07:57:31 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-012_ses02-to-ses01 seed=4 acc=0.5100 (ntr=160 nval=40 nte=200)
2026-06-09 07:57:36 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-012_ses02-to-ses03 seed=4 acc=0.5100 (ntr=160 nval=40 nte=200)
2026-06-09 07:57:42 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-012_ses03-to-ses01 seed=4 acc=0.5050 (ntr=160 nval=40 nte=200)
2026-06-09 07:57:48 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-012_ses03-to-ses02 seed=4 acc=0.5400 (ntr=160 nval=40 nte=200)
2026-06-09 07:58:00 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-013_ses01-to-ses02 seed=4 acc=0.5400 (ntr=160 nval=40 nte=200)
2026-06-09 07:58:11 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-013_ses01-to-ses03 seed=4 acc=0.5350 (ntr=160 nval=40 nte=200)
2026-06-09 07:58:20 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-013_ses02-to-ses01 seed=4 acc=0.5200 (ntr=160 nval=40 nte=200)
2026-06-09 07:58:28 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-013_ses02-to-ses03 seed=4 acc=0.5050 (ntr=160 nval=40 nte=200)
2026-06-09 07:58:37 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-013_ses03-to-ses01 seed=4 acc=0.5350 (ntr=160 nval=40 nte=200)
2026-06-09 07:58:46 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-013_ses03-to-ses02 seed=4 acc=0.5150 (ntr=160 nval=40 nte=200)
2026-06-09 07:58:51 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-014_ses01-to-ses02 seed=4 acc=0.4650 (ntr=160 nval=40 nte=200)
2026-06-09 07:58:57 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-014_ses01-to-ses03 seed=4 acc=0.5150 (ntr=160 nval=40 nte=200)
2026-06-09 07:59:02 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-014_ses02-to-ses01 seed=4 acc=0.4900 (ntr=160 nval=40 nte=200)
2026-06-09 07:59:07 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-014_ses02-to-ses03 seed=4 acc=0.4900 (ntr=160 nval=40 nte=200)
2026-06-09 07:59:12 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-014_ses03-to-ses01 seed=4 acc=0.4800 (ntr=160 nval=40 nte=200)
2026-06-09 07:59:18 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-014_ses03-to-ses02 seed=4 acc=0.4950 (ntr=160 nval=40 nte=200)
2026-06-09 07:59:23 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-015_ses01-to-ses02 seed=4 acc=0.5300 (ntr=160 nval=40 nte=200)
2026-06-09 07:59:29 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-015_ses01-to-ses03 seed=4 acc=0.4900 (ntr=160 nval=40 nte=200)
2026-06-09 07:59:34 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-015_ses02-to-ses01 seed=4 acc=0.5200 (ntr=160 nval=40 nte=200)
2026-06-09 07:59:40 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-015_ses02-to-ses03 seed=4 acc=0.4950 (ntr=160 nval=40 nte=200)
2026-06-09 07:59:46 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-015_ses03-to-ses01 seed=4 acc=0.5000 (ntr=160 nval=40 nte=200)
2026-06-09 07:59:52 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-015_ses03-to-ses02 seed=4 acc=0.5000 (ntr=160 nval=40 nte=200)
2026-06-09 07:59:58 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-016_ses01-to-ses02 seed=4 acc=0.5450 (ntr=160 nval=40 nte=200)
2026-06-09 08:00:03 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-016_ses01-to-ses03 seed=4 acc=0.5150 (ntr=160 nval=40 nte=200)
2026-06-09 08:00:08 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-016_ses02-to-ses01 seed=4 acc=0.5350 (ntr=160 nval=40 nte=200)
2026-06-09 08:00:13 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-016_ses02-to-ses03 seed=4 acc=0.5450 (ntr=160 nval=40 nte=200)
2026-06-09 08:00:18 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-016_ses03-to-ses01 seed=4 acc=0.5100 (ntr=160 nval=40 nte=200)
2026-06-09 08:00:23 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-016_ses03-to-ses02 seed=4 acc=0.5300 (ntr=160 nval=40 nte=200)
2026-06-09 08:00:35 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-017_ses01-to-ses02 seed=4 acc=0.5600 (ntr=160 nval=40 nte=200)
2026-06-09 08:00:46 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-017_ses01-to-ses03 seed=4 acc=0.6150 (ntr=160 nval=40 nte=200)
2026-06-09 08:00:51 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-017_ses02-to-ses01 seed=4 acc=0.5250 (ntr=160 nval=40 nte=200)
2026-06-09 08:00:56 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-017_ses02-to-ses03 seed=4 acc=0.5100 (ntr=160 nval=40 nte=200)
2026-06-09 08:01:03 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-017_ses03-to-ses01 seed=4 acc=0.6350 (ntr=160 nval=40 nte=200)
2026-06-09 08:01:10 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-017_ses03-to-ses02 seed=4 acc=0.6800 (ntr=160 nval=40 nte=200)
2026-06-09 08:01:17 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-018_ses01-to-ses02 seed=4 acc=0.5200 (ntr=160 nval=40 nte=200)
2026-06-09 08:01:24 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-018_ses01-to-ses03 seed=4 acc=0.5750 (ntr=160 nval=40 nte=200)
2026-06-09 08:01:30 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-018_ses02-to-ses01 seed=4 acc=0.5000 (ntr=160 nval=40 nte=200)
2026-06-09 08:01:37 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-018_ses02-to-ses03 seed=4 acc=0.5350 (ntr=160 nval=40 nte=200)
2026-06-09 08:01:43 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-018_ses03-to-ses01 seed=4 acc=0.5250 (ntr=160 nval=40 nte=200)
2026-06-09 08:01:48 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-018_ses03-to-ses02 seed=4 acc=0.5450 (ntr=160 nval=40 nte=200)
2026-06-09 08:01:57 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-019_ses01-to-ses02 seed=4 acc=0.5400 (ntr=160 nval=40 nte=200)
2026-06-09 08:02:05 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-019_ses01-to-ses03 seed=4 acc=0.5500 (ntr=160 nval=40 nte=200)
2026-06-09 08:02:11 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-019_ses02-to-ses01 seed=4 acc=0.4700 (ntr=160 nval=40 nte=200)
2026-06-09 08:02:17 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-019_ses02-to-ses03 seed=4 acc=0.5950 (ntr=160 nval=40 nte=200)
2026-06-09 08:02:33 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-019_ses03-to-ses01 seed=4 acc=0.5600 (ntr=160 nval=40 nte=200)
2026-06-09 08:02:49 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-019_ses03-to-ses02 seed=4 acc=0.6650 (ntr=160 nval=40 nte=200)
2026-06-09 08:02:59 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-020_ses01-to-ses02 seed=4 acc=0.7900 (ntr=160 nval=40 nte=200)
2026-06-09 08:03:08 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-020_ses01-to-ses03 seed=4 acc=0.4300 (ntr=160 nval=40 nte=200)
2026-06-09 08:03:18 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-020_ses02-to-ses01 seed=4 acc=0.7400 (ntr=160 nval=40 nte=200)
2026-06-09 08:03:27 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-020_ses02-to-ses03 seed=4 acc=0.5200 (ntr=160 nval=40 nte=200)
2026-06-09 08:03:43 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-020_ses03-to-ses01 seed=4 acc=0.5050 (ntr=160 nval=40 nte=200)
2026-06-09 08:03:59 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-020_ses03-to-ses02 seed=4 acc=0.4800 (ntr=160 nval=40 nte=200)
2026-06-09 08:04:07 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-021_ses01-to-ses02 seed=4 acc=0.6450 (ntr=160 nval=40 nte=200)
2026-06-09 08:04:15 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-021_ses01-to-ses03 seed=4 acc=0.6150 (ntr=160 nval=40 nte=200)
2026-06-09 08:04:20 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-021_ses02-to-ses01 seed=4 acc=0.5950 (ntr=160 nval=40 nte=200)
2026-06-09 08:04:25 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-021_ses02-to-ses03 seed=4 acc=0.6100 (ntr=160 nval=40 nte=200)
2026-06-09 08:04:35 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-021_ses03-to-ses01 seed=4 acc=0.6450 (ntr=160 nval=40 nte=200)
2026-06-09 08:04:44 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-021_ses03-to-ses02 seed=4 acc=0.6150 (ntr=160 nval=40 nte=200)
2026-06-09 08:04:50 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-022_ses01-to-ses02 seed=4 acc=0.5300 (ntr=160 nval=40 nte=200)
2026-06-09 08:04:55 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-022_ses01-to-ses03 seed=4 acc=0.5200 (ntr=160 nval=40 nte=200)
2026-06-09 08:05:04 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-022_ses02-to-ses01 seed=4 acc=0.6150 (ntr=160 nval=40 nte=200)
2026-06-09 08:05:13 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-022_ses02-to-ses03 seed=4 acc=0.6900 (ntr=160 nval=40 nte=200)
2026-06-09 08:05:22 | INFO    | train_session_alignment | [align] euclidean_alignment    fbcnet      single_sub-022_ses03-to-ses01 seed=4 acc=0.5150 (ntr=160 nval=40 nte=200)
