Project: /share/home/yuan/SYX/eeg-mi-online
Env    : mi_torch_cu118
Args   : --methods session_zscore --models fbcnet --seeds 4 --protocols single,multi --tag-suffix session_zscore_fbcnet_s4
Node   : gpu01 | Start: Tue Jun  9 04:32:33 CST 2026
Tue Jun  9 04:32:33 2026       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 570.153.02             Driver Version: 570.153.02     CUDA Version: 12.8     |
|-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  NVIDIA GeForce RTX 4090 D      On  |   00000000:41:00.0 Off |                  Off |
| 46%   45C    P0             62W /  425W |       1MiB /  24564MiB |      0%      Default |
|                                         |                        |                  N/A |
+-----------------------------------------+------------------------+----------------------+
                                                                                         
+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
[cuda-check] torch=2.7.1+cu118 cuda_build=11.8 cuda_avail=True
2026-06-09 04:32:36 | INFO    | train_session_alignment | device=cuda | cuda={'torch': '2.7.1+cu118', 'cuda_build': '11.8', 'cuda_available': True, 'device': 'cuda', 'device_name': 'NVIDIA GeForce RTX 4090 D'}
2026-06-09 04:32:36 | INFO    | train_session_alignment | loaded 148 ok sessions | methods=['session_zscore'] | models=['fbcnet'] | seeds=[4] | groups=['single', 'multi'] | tasks=335
2026-06-09 04:32:48 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-001_ses01-to-ses02 seed=4 acc=0.7050 (ntr=160 nval=40 nte=200)
2026-06-09 04:34:05 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-002_ses03-to-ses02 seed=4 acc=0.5250 (ntr=160 nval=40 nte=200)
2026-06-09 04:34:13 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-003_ses01-to-ses02 seed=4 acc=0.6700 (ntr=160 nval=40 nte=200)
2026-06-09 04:34:22 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-003_ses01-to-ses03 seed=4 acc=0.6850 (ntr=160 nval=40 nte=200)
2026-06-09 04:34:27 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-003_ses02-to-ses01 seed=4 acc=0.6100 (ntr=160 nval=40 nte=200)
2026-06-09 04:34:32 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-003_ses02-to-ses03 seed=4 acc=0.7100 (ntr=160 nval=40 nte=200)
2026-06-09 04:34:44 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-003_ses03-to-ses01 seed=4 acc=0.7300 (ntr=160 nval=40 nte=200)
2026-06-09 04:34:56 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-003_ses03-to-ses02 seed=4 acc=0.7600 (ntr=160 nval=40 nte=200)
2026-06-09 04:35:01 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-004_ses01-to-ses02 seed=4 acc=0.5100 (ntr=160 nval=40 nte=200)
2026-06-09 04:35:05 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-004_ses01-to-ses03 seed=4 acc=0.5250 (ntr=160 nval=40 nte=200)
2026-06-09 04:35:09 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-004_ses02-to-ses01 seed=4 acc=0.5150 (ntr=160 nval=40 nte=200)
2026-06-09 04:35:13 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-004_ses02-to-ses03 seed=4 acc=0.5050 (ntr=160 nval=40 nte=200)
2026-06-09 04:35:17 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-004_ses03-to-ses01 seed=4 acc=0.5250 (ntr=160 nval=40 nte=200)
2026-06-09 04:35:21 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-004_ses03-to-ses02 seed=4 acc=0.5450 (ntr=160 nval=40 nte=200)
2026-06-09 04:35:35 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-005_ses01-to-ses02 seed=4 acc=0.8000 (ntr=160 nval=40 nte=200)
2026-06-09 04:35:49 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-005_ses01-to-ses03 seed=4 acc=0.5200 (ntr=160 nval=40 nte=200)
2026-06-09 04:35:58 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-005_ses02-to-ses01 seed=4 acc=0.7550 (ntr=160 nval=40 nte=200)
2026-06-09 04:36:07 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-005_ses02-to-ses03 seed=4 acc=0.7000 (ntr=160 nval=40 nte=200)
2026-06-09 04:36:17 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-005_ses03-to-ses01 seed=4 acc=0.6700 (ntr=160 nval=40 nte=200)
2026-06-09 04:36:26 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-005_ses03-to-ses02 seed=4 acc=0.7400 (ntr=160 nval=40 nte=200)
2026-06-09 04:36:36 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-006_ses01-to-ses02 seed=4 acc=0.7900 (ntr=160 nval=40 nte=200)
2026-06-09 04:36:45 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-006_ses01-to-ses03 seed=4 acc=0.8950 (ntr=160 nval=40 nte=200)
2026-06-09 04:36:59 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-006_ses02-to-ses01 seed=4 acc=0.8750 (ntr=160 nval=40 nte=200)
2026-06-09 04:37:13 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-006_ses02-to-ses03 seed=4 acc=0.9100 (ntr=160 nval=40 nte=200)
2026-06-09 04:37:25 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-006_ses03-to-ses01 seed=4 acc=0.7800 (ntr=160 nval=40 nte=200)
2026-06-09 04:37:36 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-006_ses03-to-ses02 seed=4 acc=0.8750 (ntr=160 nval=40 nte=200)
2026-06-09 04:37:40 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-007_ses01-to-ses02 seed=4 acc=0.5000 (ntr=160 nval=40 nte=200)
2026-06-09 04:37:45 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-007_ses01-to-ses03 seed=4 acc=0.5000 (ntr=160 nval=40 nte=200)
2026-06-09 04:37:52 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-007_ses02-to-ses01 seed=4 acc=0.5550 (ntr=160 nval=40 nte=200)
2026-06-09 04:37:59 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-007_ses02-to-ses03 seed=4 acc=0.6150 (ntr=160 nval=40 nte=200)
2026-06-09 04:38:04 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-007_ses03-to-ses01 seed=4 acc=0.5450 (ntr=160 nval=40 nte=200)
2026-06-09 04:38:08 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-007_ses03-to-ses02 seed=4 acc=0.5650 (ntr=160 nval=40 nte=200)
2026-06-09 04:38:12 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-008_ses01-to-ses02 seed=4 acc=0.5650 (ntr=160 nval=40 nte=200)
2026-06-09 04:38:16 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-008_ses01-to-ses03 seed=4 acc=0.5150 (ntr=160 nval=40 nte=200)
2026-06-09 04:38:21 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-008_ses02-to-ses01 seed=4 acc=0.5250 (ntr=160 nval=40 nte=200)
2026-06-09 04:38:25 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-008_ses02-to-ses03 seed=4 acc=0.5550 (ntr=160 nval=40 nte=200)
2026-06-09 04:38:32 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-008_ses03-to-ses01 seed=4 acc=0.5600 (ntr=160 nval=40 nte=200)
2026-06-09 04:38:40 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-008_ses03-to-ses02 seed=4 acc=0.7250 (ntr=160 nval=40 nte=200)
2026-06-09 04:38:48 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-009_ses01-to-ses02 seed=4 acc=0.6600 (ntr=160 nval=40 nte=200)
2026-06-09 04:38:56 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-009_ses01-to-ses03 seed=4 acc=0.5050 (ntr=160 nval=40 nte=200)
2026-06-09 04:39:01 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-009_ses02-to-ses01 seed=4 acc=0.5700 (ntr=160 nval=40 nte=200)
2026-06-09 04:39:05 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-009_ses02-to-ses03 seed=4 acc=0.4700 (ntr=160 nval=40 nte=200)
2026-06-09 04:39:09 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-009_ses03-to-ses01 seed=4 acc=0.4800 (ntr=160 nval=40 nte=200)
2026-06-09 04:39:13 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-009_ses03-to-ses02 seed=4 acc=0.5200 (ntr=160 nval=40 nte=200)
2026-06-09 04:39:17 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-010_ses01-to-ses02 seed=4 acc=0.5400 (ntr=160 nval=40 nte=200)
2026-06-09 04:39:21 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-010_ses01-to-ses03 seed=4 acc=0.5350 (ntr=160 nval=40 nte=200)
2026-06-09 04:39:29 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-010_ses02-to-ses01 seed=4 acc=0.5950 (ntr=160 nval=40 nte=200)
2026-06-09 04:39:38 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-010_ses02-to-ses03 seed=4 acc=0.5850 (ntr=160 nval=40 nte=200)
2026-06-09 04:39:52 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-010_ses03-to-ses01 seed=4 acc=0.5650 (ntr=160 nval=40 nte=200)
2026-06-09 04:40:05 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-010_ses03-to-ses02 seed=4 acc=0.5750 (ntr=160 nval=40 nte=200)
2026-06-09 04:40:18 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-011_ses01-to-ses02 seed=4 acc=0.6000 (ntr=160 nval=40 nte=200)
2026-06-09 04:40:30 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-011_ses01-to-ses03 seed=4 acc=0.6900 (ntr=160 nval=40 nte=200)
2026-06-09 04:40:36 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-011_ses02-to-ses01 seed=4 acc=0.6150 (ntr=160 nval=40 nte=200)
2026-06-09 04:40:42 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-011_ses02-to-ses03 seed=4 acc=0.5400 (ntr=160 nval=40 nte=200)
2026-06-09 04:40:47 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-011_ses03-to-ses01 seed=4 acc=0.5900 (ntr=160 nval=40 nte=200)
2026-06-09 04:40:51 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-011_ses03-to-ses02 seed=4 acc=0.5300 (ntr=160 nval=40 nte=200)
2026-06-09 04:40:56 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-012_ses01-to-ses02 seed=4 acc=0.4800 (ntr=160 nval=40 nte=200)
2026-06-09 04:41:01 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-012_ses01-to-ses03 seed=4 acc=0.4700 (ntr=160 nval=40 nte=200)
2026-06-09 04:41:04 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-012_ses02-to-ses01 seed=4 acc=0.4350 (ntr=160 nval=40 nte=200)
2026-06-09 04:41:08 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-012_ses02-to-ses03 seed=4 acc=0.4700 (ntr=160 nval=40 nte=200)
2026-06-09 04:41:13 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-012_ses03-to-ses01 seed=4 acc=0.4950 (ntr=160 nval=40 nte=200)
2026-06-09 04:41:17 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-012_ses03-to-ses02 seed=4 acc=0.5200 (ntr=160 nval=40 nte=200)
2026-06-09 04:41:23 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-013_ses01-to-ses02 seed=4 acc=0.5000 (ntr=160 nval=40 nte=200)
2026-06-09 04:41:28 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-013_ses01-to-ses03 seed=4 acc=0.5100 (ntr=160 nval=40 nte=200)
2026-06-09 04:41:40 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-013_ses02-to-ses01 seed=4 acc=0.5250 (ntr=160 nval=40 nte=200)
2026-06-09 04:41:52 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-013_ses02-to-ses03 seed=4 acc=0.5350 (ntr=160 nval=40 nte=200)
2026-06-09 04:41:59 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-013_ses03-to-ses01 seed=4 acc=0.5600 (ntr=160 nval=40 nte=200)
2026-06-09 04:42:07 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-013_ses03-to-ses02 seed=4 acc=0.5400 (ntr=160 nval=40 nte=200)
2026-06-09 04:42:11 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-014_ses01-to-ses02 seed=4 acc=0.4950 (ntr=160 nval=40 nte=200)
2026-06-09 04:42:15 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-014_ses01-to-ses03 seed=4 acc=0.4700 (ntr=160 nval=40 nte=200)
2026-06-09 04:42:19 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-014_ses02-to-ses01 seed=4 acc=0.5000 (ntr=160 nval=40 nte=200)
2026-06-09 04:42:23 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-014_ses02-to-ses03 seed=4 acc=0.4950 (ntr=160 nval=40 nte=200)
2026-06-09 04:42:27 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-014_ses03-to-ses01 seed=4 acc=0.4650 (ntr=160 nval=40 nte=200)
2026-06-09 04:42:31 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-014_ses03-to-ses02 seed=4 acc=0.4750 (ntr=160 nval=40 nte=200)
2026-06-09 04:42:35 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-015_ses01-to-ses02 seed=4 acc=0.5700 (ntr=160 nval=40 nte=200)
2026-06-09 04:42:40 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-015_ses01-to-ses03 seed=4 acc=0.5250 (ntr=160 nval=40 nte=200)
2026-06-09 04:42:44 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-015_ses02-to-ses01 seed=4 acc=0.5300 (ntr=160 nval=40 nte=200)
2026-06-09 04:42:47 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-015_ses02-to-ses03 seed=4 acc=0.5300 (ntr=160 nval=40 nte=200)
2026-06-09 04:42:52 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-015_ses03-to-ses01 seed=4 acc=0.5050 (ntr=160 nval=40 nte=200)
2026-06-09 04:42:57 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-015_ses03-to-ses02 seed=4 acc=0.4850 (ntr=160 nval=40 nte=200)
2026-06-09 04:43:01 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-016_ses01-to-ses02 seed=4 acc=0.5100 (ntr=160 nval=40 nte=200)
2026-06-09 04:43:05 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-016_ses01-to-ses03 seed=4 acc=0.5300 (ntr=160 nval=40 nte=200)
2026-06-09 04:43:09 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-016_ses02-to-ses01 seed=4 acc=0.4850 (ntr=160 nval=40 nte=200)
2026-06-09 04:43:13 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-016_ses02-to-ses03 seed=4 acc=0.5300 (ntr=160 nval=40 nte=200)
2026-06-09 04:43:17 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-016_ses03-to-ses01 seed=4 acc=0.5050 (ntr=160 nval=40 nte=200)
2026-06-09 04:43:22 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-016_ses03-to-ses02 seed=4 acc=0.5150 (ntr=160 nval=40 nte=200)
2026-06-09 04:43:26 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-017_ses01-to-ses02 seed=4 acc=0.5550 (ntr=160 nval=40 nte=200)
2026-06-09 04:43:31 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-017_ses01-to-ses03 seed=4 acc=0.5600 (ntr=160 nval=40 nte=200)
2026-06-09 04:43:35 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-017_ses02-to-ses01 seed=4 acc=0.5350 (ntr=160 nval=40 nte=200)
2026-06-09 04:43:39 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-017_ses02-to-ses03 seed=4 acc=0.6050 (ntr=160 nval=40 nte=200)
2026-06-09 04:43:44 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-017_ses03-to-ses01 seed=4 acc=0.5300 (ntr=160 nval=40 nte=200)
2026-06-09 04:43:49 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-017_ses03-to-ses02 seed=4 acc=0.6350 (ntr=160 nval=40 nte=200)
2026-06-09 04:43:52 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-018_ses01-to-ses02 seed=4 acc=0.5000 (ntr=160 nval=40 nte=200)
2026-06-09 04:43:56 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-018_ses01-to-ses03 seed=4 acc=0.4700 (ntr=160 nval=40 nte=200)
2026-06-09 04:44:00 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-018_ses02-to-ses01 seed=4 acc=0.5300 (ntr=160 nval=40 nte=200)
2026-06-09 04:44:04 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-018_ses02-to-ses03 seed=4 acc=0.4950 (ntr=160 nval=40 nte=200)
2026-06-09 04:44:08 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-018_ses03-to-ses01 seed=4 acc=0.5000 (ntr=160 nval=40 nte=200)
2026-06-09 04:44:11 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-018_ses03-to-ses02 seed=4 acc=0.4800 (ntr=160 nval=40 nte=200)
2026-06-09 04:44:16 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-019_ses01-to-ses02 seed=4 acc=0.4650 (ntr=160 nval=40 nte=200)
2026-06-09 04:44:20 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-019_ses01-to-ses03 seed=4 acc=0.5300 (ntr=160 nval=40 nte=200)
2026-06-09 04:44:26 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-019_ses02-to-ses01 seed=4 acc=0.5700 (ntr=160 nval=40 nte=200)
2026-06-09 04:44:32 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-019_ses02-to-ses03 seed=4 acc=0.5650 (ntr=160 nval=40 nte=200)
2026-06-09 04:44:44 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-019_ses03-to-ses01 seed=4 acc=0.5500 (ntr=160 nval=40 nte=200)
2026-06-09 04:44:57 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-019_ses03-to-ses02 seed=4 acc=0.5850 (ntr=160 nval=40 nte=200)
2026-06-09 04:45:09 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-020_ses01-to-ses02 seed=4 acc=0.7200 (ntr=160 nval=40 nte=200)
2026-06-09 04:45:21 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-020_ses01-to-ses03 seed=4 acc=0.4850 (ntr=160 nval=40 nte=200)
2026-06-09 04:45:32 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-020_ses02-to-ses01 seed=4 acc=0.5350 (ntr=160 nval=40 nte=200)
2026-06-09 04:45:42 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-020_ses02-to-ses03 seed=4 acc=0.4550 (ntr=160 nval=40 nte=200)
2026-06-09 04:45:48 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-020_ses03-to-ses01 seed=4 acc=0.4900 (ntr=160 nval=40 nte=200)
2026-06-09 04:45:53 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-020_ses03-to-ses02 seed=4 acc=0.4900 (ntr=160 nval=40 nte=200)
2026-06-09 04:46:02 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-021_ses01-to-ses02 seed=4 acc=0.6650 (ntr=160 nval=40 nte=200)
2026-06-09 04:46:10 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-021_ses01-to-ses03 seed=4 acc=0.5900 (ntr=160 nval=40 nte=200)
2026-06-09 04:46:14 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-021_ses02-to-ses01 seed=4 acc=0.5750 (ntr=160 nval=40 nte=200)
2026-06-09 04:46:18 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-021_ses02-to-ses03 seed=4 acc=0.6250 (ntr=160 nval=40 nte=200)
2026-06-09 04:46:23 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-021_ses03-to-ses01 seed=4 acc=0.5150 (ntr=160 nval=40 nte=200)
2026-06-09 04:46:27 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-021_ses03-to-ses02 seed=4 acc=0.6250 (ntr=160 nval=40 nte=200)
2026-06-09 04:46:32 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-022_ses01-to-ses02 seed=4 acc=0.4800 (ntr=160 nval=40 nte=200)
2026-06-09 04:46:36 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-022_ses01-to-ses03 seed=4 acc=0.4950 (ntr=160 nval=40 nte=200)
2026-06-09 04:46:41 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-022_ses02-to-ses01 seed=4 acc=0.5550 (ntr=160 nval=40 nte=200)
2026-06-09 04:46:46 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-022_ses02-to-ses03 seed=4 acc=0.5850 (ntr=160 nval=40 nte=200)
2026-06-09 04:46:50 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-022_ses03-to-ses01 seed=4 acc=0.4950 (ntr=160 nval=40 nte=200)
2026-06-09 04:46:55 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-022_ses03-to-ses02 seed=4 acc=0.5900 (ntr=160 nval=40 nte=200)
2026-06-09 04:47:05 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-023_ses02-to-ses03 seed=4 acc=0.8450 (ntr=160 nval=40 nte=200)
2026-06-09 04:47:18 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-023_ses03-to-ses02 seed=4 acc=0.7700 (ntr=160 nval=40 nte=200)
2026-06-09 04:47:30 | INFO    | train_session_alignment | [align] session_zscore         fbcnet      single_sub-025_ses01-to-ses02 seed=4 acc=0.6050 (ntr=160 nval=40 nte=200)
