Project: /share/home/yuan/SYX/eeg-mi-online
Env    : mi_torch_cu118
Args   : --methods session_zscore --models eegnet --seeds 2 --protocols single,multi --tag-suffix session_zscore_eegnet_s2
Node   : gpu01 | Start: Tue Jun  9 02:06:11 CST 2026
Tue Jun  9 02:06:11 2026       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 570.153.02             Driver Version: 570.153.02     CUDA Version: 12.8     |
|-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  NVIDIA GeForce RTX 4090 D      On  |   00000000:61:00.0 Off |                  Off |
| 30%   27C    P8             17W /  425W |       1MiB /  24564MiB |      0%      Default |
|                                         |                        |                  N/A |
+-----------------------------------------+------------------------+----------------------+
                                                                                         
+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
[cuda-check] torch=2.7.1+cu118 cuda_build=11.8 cuda_avail=True
2026-06-09 02:06:14 | INFO    | train_session_alignment | device=cuda | cuda={'torch': '2.7.1+cu118', 'cuda_build': '11.8', 'cuda_available': True, 'device': 'cuda', 'device_name': 'NVIDIA GeForce RTX 4090 D'}
2026-06-09 02:06:14 | INFO    | train_session_alignment | loaded 148 ok sessions | methods=['session_zscore'] | models=['eegnet'] | seeds=[2] | groups=['single', 'multi'] | tasks=335
2026-06-09 02:06:28 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-001_ses01-to-ses02 seed=2 acc=0.8200 (ntr=160 nval=40 nte=200)
2026-06-09 02:08:39 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-003_ses02-to-ses03 seed=2 acc=0.6100 (ntr=160 nval=40 nte=200)
2026-06-09 02:08:44 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-003_ses03-to-ses01 seed=2 acc=0.5500 (ntr=160 nval=40 nte=200)
2026-06-09 02:08:49 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-003_ses03-to-ses02 seed=2 acc=0.6050 (ntr=160 nval=40 nte=200)
2026-06-09 02:08:54 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-004_ses01-to-ses02 seed=2 acc=0.4900 (ntr=160 nval=40 nte=200)
2026-06-09 02:08:58 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-004_ses01-to-ses03 seed=2 acc=0.5350 (ntr=160 nval=40 nte=200)
2026-06-09 02:09:03 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-004_ses02-to-ses01 seed=2 acc=0.4700 (ntr=160 nval=40 nte=200)
2026-06-09 02:09:07 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-004_ses02-to-ses03 seed=2 acc=0.4700 (ntr=160 nval=40 nte=200)
2026-06-09 02:09:12 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-004_ses03-to-ses01 seed=2 acc=0.5400 (ntr=160 nval=40 nte=200)
2026-06-09 02:09:17 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-004_ses03-to-ses02 seed=2 acc=0.5100 (ntr=160 nval=40 nte=200)
2026-06-09 02:09:28 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-005_ses01-to-ses02 seed=2 acc=0.9200 (ntr=160 nval=40 nte=200)
2026-06-09 02:09:39 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-005_ses01-to-ses03 seed=2 acc=0.6950 (ntr=160 nval=40 nte=200)
2026-06-09 02:09:49 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-005_ses02-to-ses01 seed=2 acc=0.8850 (ntr=160 nval=40 nte=200)
2026-06-09 02:09:59 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-005_ses02-to-ses03 seed=2 acc=0.7450 (ntr=160 nval=40 nte=200)
2026-06-09 02:10:05 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-005_ses03-to-ses01 seed=2 acc=0.7150 (ntr=160 nval=40 nte=200)
2026-06-09 02:10:12 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-005_ses03-to-ses02 seed=2 acc=0.6900 (ntr=160 nval=40 nte=200)
2026-06-09 02:10:18 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-006_ses01-to-ses02 seed=2 acc=0.9550 (ntr=160 nval=40 nte=200)
2026-06-09 02:10:24 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-006_ses01-to-ses03 seed=2 acc=0.9550 (ntr=160 nval=40 nte=200)
2026-06-09 02:10:36 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-006_ses02-to-ses01 seed=2 acc=0.8350 (ntr=160 nval=40 nte=200)
2026-06-09 02:10:47 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-006_ses02-to-ses03 seed=2 acc=0.8600 (ntr=160 nval=40 nte=200)
2026-06-09 02:10:57 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-006_ses03-to-ses01 seed=2 acc=0.8200 (ntr=160 nval=40 nte=200)
2026-06-09 02:11:07 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-006_ses03-to-ses02 seed=2 acc=0.8900 (ntr=160 nval=40 nte=200)
2026-06-09 02:11:14 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-007_ses01-to-ses02 seed=2 acc=0.7900 (ntr=160 nval=40 nte=200)
2026-06-09 02:11:21 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-007_ses01-to-ses03 seed=2 acc=0.8450 (ntr=160 nval=40 nte=200)
2026-06-09 02:11:27 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-007_ses02-to-ses01 seed=2 acc=0.6400 (ntr=160 nval=40 nte=200)
2026-06-09 02:11:33 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-007_ses02-to-ses03 seed=2 acc=0.8750 (ntr=160 nval=40 nte=200)
2026-06-09 02:11:43 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-007_ses03-to-ses01 seed=2 acc=0.7000 (ntr=160 nval=40 nte=200)
2026-06-09 02:11:53 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-007_ses03-to-ses02 seed=2 acc=0.7600 (ntr=160 nval=40 nte=200)
2026-06-09 02:11:59 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-008_ses01-to-ses02 seed=2 acc=0.6800 (ntr=160 nval=40 nte=200)
2026-06-09 02:12:05 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-008_ses01-to-ses03 seed=2 acc=0.4550 (ntr=160 nval=40 nte=200)
2026-06-09 02:12:18 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-008_ses02-to-ses01 seed=2 acc=0.7500 (ntr=160 nval=40 nte=200)
2026-06-09 02:12:30 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-008_ses02-to-ses03 seed=2 acc=0.7900 (ntr=160 nval=40 nte=200)
2026-06-09 02:12:35 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-008_ses03-to-ses01 seed=2 acc=0.5600 (ntr=160 nval=40 nte=200)
2026-06-09 02:12:39 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-008_ses03-to-ses02 seed=2 acc=0.6050 (ntr=160 nval=40 nte=200)
2026-06-09 02:12:49 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-009_ses01-to-ses02 seed=2 acc=0.7800 (ntr=160 nval=40 nte=200)
2026-06-09 02:12:58 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-009_ses01-to-ses03 seed=2 acc=0.6000 (ntr=160 nval=40 nte=200)
2026-06-09 02:13:02 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-009_ses02-to-ses01 seed=2 acc=0.6600 (ntr=160 nval=40 nte=200)
2026-06-09 02:13:07 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-009_ses02-to-ses03 seed=2 acc=0.5900 (ntr=160 nval=40 nte=200)
2026-06-09 02:13:11 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-009_ses03-to-ses01 seed=2 acc=0.5300 (ntr=160 nval=40 nte=200)
2026-06-09 02:13:16 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-009_ses03-to-ses02 seed=2 acc=0.4550 (ntr=160 nval=40 nte=200)
2026-06-09 02:13:24 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-010_ses01-to-ses02 seed=2 acc=0.7650 (ntr=160 nval=40 nte=200)
2026-06-09 02:13:33 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-010_ses01-to-ses03 seed=2 acc=0.5950 (ntr=160 nval=40 nte=200)
2026-06-09 02:13:40 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-010_ses02-to-ses01 seed=2 acc=0.7550 (ntr=160 nval=40 nte=200)
2026-06-09 02:13:47 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-010_ses02-to-ses03 seed=2 acc=0.5300 (ntr=160 nval=40 nte=200)
2026-06-09 02:13:56 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-010_ses03-to-ses01 seed=2 acc=0.5950 (ntr=160 nval=40 nte=200)
2026-06-09 02:14:05 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-010_ses03-to-ses02 seed=2 acc=0.5850 (ntr=160 nval=40 nte=200)
2026-06-09 02:14:10 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-011_ses01-to-ses02 seed=2 acc=0.6750 (ntr=160 nval=40 nte=200)
2026-06-09 02:14:15 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-011_ses01-to-ses03 seed=2 acc=0.9350 (ntr=160 nval=40 nte=200)
2026-06-09 02:14:20 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-011_ses02-to-ses01 seed=2 acc=0.7750 (ntr=160 nval=40 nte=200)
2026-06-09 02:14:25 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-011_ses02-to-ses03 seed=2 acc=0.7250 (ntr=160 nval=40 nte=200)
2026-06-09 02:14:43 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-011_ses03-to-ses01 seed=2 acc=0.8900 (ntr=160 nval=40 nte=200)
2026-06-09 02:15:01 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-011_ses03-to-ses02 seed=2 acc=0.7450 (ntr=160 nval=40 nte=200)
2026-06-09 02:15:05 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-012_ses01-to-ses02 seed=2 acc=0.5650 (ntr=160 nval=40 nte=200)
2026-06-09 02:15:10 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-012_ses01-to-ses03 seed=2 acc=0.5200 (ntr=160 nval=40 nte=200)
2026-06-09 02:15:14 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-012_ses02-to-ses01 seed=2 acc=0.4700 (ntr=160 nval=40 nte=200)
2026-06-09 02:15:19 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-012_ses02-to-ses03 seed=2 acc=0.5500 (ntr=160 nval=40 nte=200)
2026-06-09 02:15:25 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-012_ses03-to-ses01 seed=2 acc=0.4750 (ntr=160 nval=40 nte=200)
2026-06-09 02:15:31 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-012_ses03-to-ses02 seed=2 acc=0.5050 (ntr=160 nval=40 nte=200)
2026-06-09 02:15:36 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-013_ses01-to-ses02 seed=2 acc=0.7500 (ntr=160 nval=40 nte=200)
2026-06-09 02:15:42 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-013_ses01-to-ses03 seed=2 acc=0.7150 (ntr=160 nval=40 nte=200)
2026-06-09 02:15:52 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-013_ses02-to-ses01 seed=2 acc=0.6250 (ntr=160 nval=40 nte=200)
2026-06-09 02:16:02 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-013_ses02-to-ses03 seed=2 acc=0.6900 (ntr=160 nval=40 nte=200)
2026-06-09 02:16:09 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-013_ses03-to-ses01 seed=2 acc=0.7750 (ntr=160 nval=40 nte=200)
2026-06-09 02:16:16 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-013_ses03-to-ses02 seed=2 acc=0.8500 (ntr=160 nval=40 nte=200)
2026-06-09 02:16:20 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-014_ses01-to-ses02 seed=2 acc=0.5300 (ntr=160 nval=40 nte=200)
2026-06-09 02:16:25 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-014_ses01-to-ses03 seed=2 acc=0.5350 (ntr=160 nval=40 nte=200)
2026-06-09 02:16:30 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-014_ses02-to-ses01 seed=2 acc=0.5800 (ntr=160 nval=40 nte=200)
2026-06-09 02:16:34 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-014_ses02-to-ses03 seed=2 acc=0.5200 (ntr=160 nval=40 nte=200)
2026-06-09 02:16:39 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-014_ses03-to-ses01 seed=2 acc=0.5200 (ntr=160 nval=40 nte=200)
2026-06-09 02:16:43 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-014_ses03-to-ses02 seed=2 acc=0.4900 (ntr=160 nval=40 nte=200)
2026-06-09 02:16:52 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-015_ses01-to-ses02 seed=2 acc=0.5050 (ntr=160 nval=40 nte=200)
2026-06-09 02:17:01 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-015_ses01-to-ses03 seed=2 acc=0.5550 (ntr=160 nval=40 nte=200)
2026-06-09 02:17:11 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-015_ses02-to-ses01 seed=2 acc=0.6100 (ntr=160 nval=40 nte=200)
2026-06-09 02:17:20 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-015_ses02-to-ses03 seed=2 acc=0.6050 (ntr=160 nval=40 nte=200)
2026-06-09 02:17:25 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-015_ses03-to-ses01 seed=2 acc=0.5650 (ntr=160 nval=40 nte=200)
2026-06-09 02:17:30 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-015_ses03-to-ses02 seed=2 acc=0.4850 (ntr=160 nval=40 nte=200)
2026-06-09 02:17:35 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-016_ses01-to-ses02 seed=2 acc=0.4550 (ntr=160 nval=40 nte=200)
2026-06-09 02:17:40 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-016_ses01-to-ses03 seed=2 acc=0.5000 (ntr=160 nval=40 nte=200)
2026-06-09 02:17:44 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-016_ses02-to-ses01 seed=2 acc=0.4100 (ntr=160 nval=40 nte=200)
2026-06-09 02:17:48 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-016_ses02-to-ses03 seed=2 acc=0.5000 (ntr=160 nval=40 nte=200)
2026-06-09 02:17:54 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-016_ses03-to-ses01 seed=2 acc=0.4600 (ntr=160 nval=40 nte=200)
2026-06-09 02:17:59 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-016_ses03-to-ses02 seed=2 acc=0.5450 (ntr=160 nval=40 nte=200)
2026-06-09 02:18:14 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-017_ses01-to-ses02 seed=2 acc=0.7300 (ntr=160 nval=40 nte=200)
2026-06-09 02:18:29 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-017_ses01-to-ses03 seed=2 acc=0.6250 (ntr=160 nval=40 nte=200)
2026-06-09 02:18:35 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-017_ses02-to-ses01 seed=2 acc=0.7150 (ntr=160 nval=40 nte=200)
2026-06-09 02:18:40 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-017_ses02-to-ses03 seed=2 acc=0.7800 (ntr=160 nval=40 nte=200)
2026-06-09 02:18:45 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-017_ses03-to-ses01 seed=2 acc=0.6500 (ntr=160 nval=40 nte=200)
2026-06-09 02:18:50 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-017_ses03-to-ses02 seed=2 acc=0.7200 (ntr=160 nval=40 nte=200)
2026-06-09 02:18:56 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-018_ses01-to-ses02 seed=2 acc=0.6950 (ntr=160 nval=40 nte=200)
2026-06-09 02:19:02 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-018_ses01-to-ses03 seed=2 acc=0.5250 (ntr=160 nval=40 nte=200)
2026-06-09 02:19:07 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-018_ses02-to-ses01 seed=2 acc=0.6300 (ntr=160 nval=40 nte=200)
2026-06-09 02:19:13 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-018_ses02-to-ses03 seed=2 acc=0.6450 (ntr=160 nval=40 nte=200)
2026-06-09 02:19:17 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-018_ses03-to-ses01 seed=2 acc=0.4450 (ntr=160 nval=40 nte=200)
2026-06-09 02:19:21 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-018_ses03-to-ses02 seed=2 acc=0.4850 (ntr=160 nval=40 nte=200)
2026-06-09 02:19:27 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-019_ses01-to-ses02 seed=2 acc=0.6250 (ntr=160 nval=40 nte=200)
2026-06-09 02:19:33 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-019_ses01-to-ses03 seed=2 acc=0.7250 (ntr=160 nval=40 nte=200)
2026-06-09 02:19:44 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-019_ses02-to-ses01 seed=2 acc=0.5050 (ntr=160 nval=40 nte=200)
2026-06-09 02:19:55 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-019_ses02-to-ses03 seed=2 acc=0.8000 (ntr=160 nval=40 nte=200)
2026-06-09 02:20:00 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-019_ses03-to-ses01 seed=2 acc=0.4850 (ntr=160 nval=40 nte=200)
2026-06-09 02:20:04 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-019_ses03-to-ses02 seed=2 acc=0.7400 (ntr=160 nval=40 nte=200)
2026-06-09 02:20:22 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-020_ses01-to-ses02 seed=2 acc=0.8800 (ntr=160 nval=40 nte=200)
2026-06-09 02:20:40 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-020_ses01-to-ses03 seed=2 acc=0.5350 (ntr=160 nval=40 nte=200)
2026-06-09 02:20:51 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-020_ses02-to-ses01 seed=2 acc=0.6800 (ntr=160 nval=40 nte=200)
2026-06-09 02:21:02 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-020_ses02-to-ses03 seed=2 acc=0.4200 (ntr=160 nval=40 nte=200)
2026-06-09 02:21:20 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-020_ses03-to-ses01 seed=2 acc=0.5150 (ntr=160 nval=40 nte=200)
2026-06-09 02:21:38 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-020_ses03-to-ses02 seed=2 acc=0.5050 (ntr=160 nval=40 nte=200)
2026-06-09 02:21:49 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-021_ses01-to-ses02 seed=2 acc=0.7600 (ntr=160 nval=40 nte=200)
2026-06-09 02:21:59 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-021_ses01-to-ses03 seed=2 acc=0.5850 (ntr=160 nval=40 nte=200)
2026-06-09 02:22:06 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-021_ses02-to-ses01 seed=2 acc=0.7700 (ntr=160 nval=40 nte=200)
2026-06-09 02:22:13 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-021_ses02-to-ses03 seed=2 acc=0.5350 (ntr=160 nval=40 nte=200)
2026-06-09 02:22:20 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-021_ses03-to-ses01 seed=2 acc=0.5850 (ntr=160 nval=40 nte=200)
2026-06-09 02:22:27 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-021_ses03-to-ses02 seed=2 acc=0.5600 (ntr=160 nval=40 nte=200)
2026-06-09 02:22:36 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-022_ses01-to-ses02 seed=2 acc=0.6000 (ntr=160 nval=40 nte=200)
2026-06-09 02:22:45 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-022_ses01-to-ses03 seed=2 acc=0.5800 (ntr=160 nval=40 nte=200)
2026-06-09 02:22:53 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-022_ses02-to-ses01 seed=2 acc=0.5100 (ntr=160 nval=40 nte=200)
2026-06-09 02:23:01 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-022_ses02-to-ses03 seed=2 acc=0.7500 (ntr=160 nval=40 nte=200)
2026-06-09 02:23:08 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-022_ses03-to-ses01 seed=2 acc=0.5950 (ntr=160 nval=40 nte=200)
2026-06-09 02:23:14 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-022_ses03-to-ses02 seed=2 acc=0.7300 (ntr=160 nval=40 nte=200)
2026-06-09 02:23:25 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-023_ses02-to-ses03 seed=2 acc=0.9550 (ntr=160 nval=40 nte=200)
2026-06-09 02:23:36 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-023_ses03-to-ses02 seed=2 acc=0.7200 (ntr=160 nval=40 nte=200)
2026-06-09 02:23:42 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-025_ses01-to-ses02 seed=2 acc=0.8250 (ntr=160 nval=40 nte=200)
2026-06-09 02:23:49 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-025_ses01-to-ses03 seed=2 acc=0.8300 (ntr=160 nval=40 nte=200)
2026-06-09 02:23:54 | INFO    | train_session_alignment | [align] session_zscore         eegnet      single_sub-025_ses02-to-ses01 seed=2 acc=0.8250 (ntr=160 nval=40 nte=200)
