Project: /share/home/yuan/SYX/eeg-mi-online
Env    : mi_torch_cu118
Args   : --methods filterbank_reweighting --models deepconvnet --seeds 3 --protocols single,multi --tag-suffix filterbank_reweighting_deepconvnet_s3
Node   : gpu01 | Start: Tue Jun  9 16:50:00 CST 2026
Tue Jun  9 16:50:00 2026       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 570.153.02             Driver Version: 570.153.02     CUDA Version: 12.8     |
|-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  NVIDIA GeForce RTX 4090 D      On  |   00000000:01:00.0 Off |                  Off |
| 30%   43C    P0             50W /  425W |       1MiB /  24564MiB |      0%      Default |
|                                         |                        |                  N/A |
+-----------------------------------------+------------------------+----------------------+
                                                                                         
+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
[cuda-check] torch=2.7.1+cu118 cuda_build=11.8 cuda_avail=True
2026-06-09 16:50:04 | INFO    | train_session_alignment | device=cuda | cuda={'torch': '2.7.1+cu118', 'cuda_build': '11.8', 'cuda_available': True, 'device': 'cuda', 'device_name': 'NVIDIA GeForce RTX 4090 D'}
2026-06-09 16:50:04 | INFO    | train_session_alignment | loaded 148 ok sessions | methods=['filterbank_reweighting'] | models=['deepconvnet'] | seeds=[3] | groups=['single', 'multi'] | tasks=335
2026-06-09 16:50:16 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-001_ses01-to-ses02 seed=3 acc=0.6750 (ntr=160 nval=40 nte=200)
2026-06-09 16:58:44 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-008_ses02-to-ses01 seed=3 acc=0.7400 (ntr=160 nval=40 nte=200)
2026-06-09 16:59:00 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-008_ses02-to-ses03 seed=3 acc=0.8900 (ntr=160 nval=40 nte=200)
2026-06-09 16:59:15 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-008_ses03-to-ses01 seed=3 acc=0.5650 (ntr=160 nval=40 nte=200)
2026-06-09 16:59:30 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-008_ses03-to-ses02 seed=3 acc=0.8500 (ntr=160 nval=40 nte=200)
2026-06-09 16:59:37 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-009_ses01-to-ses02 seed=3 acc=0.4850 (ntr=160 nval=40 nte=200)
2026-06-09 16:59:45 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-009_ses01-to-ses03 seed=3 acc=0.5100 (ntr=160 nval=40 nte=200)
2026-06-09 16:59:53 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-009_ses02-to-ses01 seed=3 acc=0.4550 (ntr=160 nval=40 nte=200)
2026-06-09 17:00:01 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-009_ses02-to-ses03 seed=3 acc=0.5300 (ntr=160 nval=40 nte=200)
2026-06-09 17:00:09 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-009_ses03-to-ses01 seed=3 acc=0.4950 (ntr=160 nval=40 nte=200)
2026-06-09 17:00:16 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-009_ses03-to-ses02 seed=3 acc=0.5150 (ntr=160 nval=40 nte=200)
2026-06-09 17:00:25 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-010_ses01-to-ses02 seed=3 acc=0.5400 (ntr=160 nval=40 nte=200)
2026-06-09 17:00:33 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-010_ses01-to-ses03 seed=3 acc=0.6000 (ntr=160 nval=40 nte=200)
2026-06-09 17:00:45 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-010_ses02-to-ses01 seed=3 acc=0.6050 (ntr=160 nval=40 nte=200)
2026-06-09 17:00:58 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-010_ses02-to-ses03 seed=3 acc=0.6500 (ntr=160 nval=40 nte=200)
2026-06-09 17:01:15 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-010_ses03-to-ses01 seed=3 acc=0.6000 (ntr=160 nval=40 nte=200)
2026-06-09 17:01:33 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-010_ses03-to-ses02 seed=3 acc=0.6650 (ntr=160 nval=40 nte=200)
2026-06-09 17:01:46 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-011_ses01-to-ses02 seed=3 acc=0.7200 (ntr=160 nval=40 nte=200)
2026-06-09 17:02:00 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-011_ses01-to-ses03 seed=3 acc=0.6300 (ntr=160 nval=40 nte=200)
2026-06-09 17:02:12 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-011_ses02-to-ses01 seed=3 acc=0.6850 (ntr=160 nval=40 nte=200)
2026-06-09 17:02:25 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-011_ses02-to-ses03 seed=3 acc=0.5900 (ntr=160 nval=40 nte=200)
2026-06-09 17:02:32 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-011_ses03-to-ses01 seed=3 acc=0.5350 (ntr=160 nval=40 nte=200)
2026-06-09 17:02:41 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-011_ses03-to-ses02 seed=3 acc=0.5200 (ntr=160 nval=40 nte=200)
2026-06-09 17:02:48 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-012_ses01-to-ses02 seed=3 acc=0.5300 (ntr=160 nval=40 nte=200)
2026-06-09 17:02:55 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-012_ses01-to-ses03 seed=3 acc=0.5200 (ntr=160 nval=40 nte=200)
2026-06-09 17:03:02 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-012_ses02-to-ses01 seed=3 acc=0.5550 (ntr=160 nval=40 nte=200)
2026-06-09 17:03:10 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-012_ses02-to-ses03 seed=3 acc=0.4900 (ntr=160 nval=40 nte=200)
2026-06-09 17:03:19 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-012_ses03-to-ses01 seed=3 acc=0.5550 (ntr=160 nval=40 nte=200)
2026-06-09 17:03:28 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-012_ses03-to-ses02 seed=3 acc=0.5400 (ntr=160 nval=40 nte=200)
2026-06-09 17:03:36 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-013_ses01-to-ses02 seed=3 acc=0.5150 (ntr=160 nval=40 nte=200)
2026-06-09 17:03:43 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-013_ses01-to-ses03 seed=3 acc=0.4800 (ntr=160 nval=40 nte=200)
2026-06-09 17:04:01 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-013_ses02-to-ses01 seed=3 acc=0.5600 (ntr=160 nval=40 nte=200)
2026-06-09 17:04:19 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-013_ses02-to-ses03 seed=3 acc=0.5700 (ntr=160 nval=40 nte=200)
2026-06-09 17:04:29 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-013_ses03-to-ses01 seed=3 acc=0.6200 (ntr=160 nval=40 nte=200)
2026-06-09 17:04:39 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-013_ses03-to-ses02 seed=3 acc=0.4750 (ntr=160 nval=40 nte=200)
2026-06-09 17:04:48 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-014_ses01-to-ses02 seed=3 acc=0.4950 (ntr=160 nval=40 nte=200)
2026-06-09 17:04:56 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-014_ses01-to-ses03 seed=3 acc=0.5300 (ntr=160 nval=40 nte=200)
2026-06-09 17:05:04 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-014_ses02-to-ses01 seed=3 acc=0.4750 (ntr=160 nval=40 nte=200)
2026-06-09 17:05:12 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-014_ses02-to-ses03 seed=3 acc=0.4600 (ntr=160 nval=40 nte=200)
2026-06-09 17:05:21 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-014_ses03-to-ses01 seed=3 acc=0.5150 (ntr=160 nval=40 nte=200)
2026-06-09 17:05:30 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-014_ses03-to-ses02 seed=3 acc=0.5250 (ntr=160 nval=40 nte=200)
2026-06-09 17:05:37 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-015_ses01-to-ses02 seed=3 acc=0.5450 (ntr=160 nval=40 nte=200)
2026-06-09 17:05:45 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-015_ses01-to-ses03 seed=3 acc=0.5650 (ntr=160 nval=40 nte=200)
2026-06-09 17:05:56 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-015_ses02-to-ses01 seed=3 acc=0.6000 (ntr=160 nval=40 nte=200)
2026-06-09 17:06:07 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-015_ses02-to-ses03 seed=3 acc=0.5400 (ntr=160 nval=40 nte=200)
2026-06-09 17:06:14 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-015_ses03-to-ses01 seed=3 acc=0.5050 (ntr=160 nval=40 nte=200)
2026-06-09 17:06:21 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-015_ses03-to-ses02 seed=3 acc=0.4900 (ntr=160 nval=40 nte=200)
2026-06-09 17:06:29 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-016_ses01-to-ses02 seed=3 acc=0.5400 (ntr=160 nval=40 nte=200)
2026-06-09 17:06:36 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-016_ses01-to-ses03 seed=3 acc=0.4950 (ntr=160 nval=40 nte=200)
2026-06-09 17:06:44 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-016_ses02-to-ses01 seed=3 acc=0.4950 (ntr=160 nval=40 nte=200)
2026-06-09 17:06:52 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-016_ses02-to-ses03 seed=3 acc=0.5000 (ntr=160 nval=40 nte=200)
2026-06-09 17:07:00 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-016_ses03-to-ses01 seed=3 acc=0.5150 (ntr=160 nval=40 nte=200)
2026-06-09 17:07:08 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-016_ses03-to-ses02 seed=3 acc=0.5250 (ntr=160 nval=40 nte=200)
2026-06-09 17:07:23 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-017_ses01-to-ses02 seed=3 acc=0.7550 (ntr=160 nval=40 nte=200)
2026-06-09 17:07:38 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-017_ses01-to-ses03 seed=3 acc=0.6400 (ntr=160 nval=40 nte=200)
2026-06-09 17:07:49 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-017_ses02-to-ses01 seed=3 acc=0.7650 (ntr=160 nval=40 nte=200)
2026-06-09 17:07:59 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-017_ses02-to-ses03 seed=3 acc=0.8150 (ntr=160 nval=40 nte=200)
2026-06-09 17:08:09 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-017_ses03-to-ses01 seed=3 acc=0.5050 (ntr=160 nval=40 nte=200)
2026-06-09 17:08:18 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-017_ses03-to-ses02 seed=3 acc=0.7400 (ntr=160 nval=40 nte=200)
2026-06-09 17:08:27 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-018_ses01-to-ses02 seed=3 acc=0.5200 (ntr=160 nval=40 nte=200)
2026-06-09 17:08:36 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-018_ses01-to-ses03 seed=3 acc=0.5000 (ntr=160 nval=40 nte=200)
2026-06-09 17:08:49 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-018_ses02-to-ses01 seed=3 acc=0.5000 (ntr=160 nval=40 nte=200)
2026-06-09 17:09:02 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-018_ses02-to-ses03 seed=3 acc=0.6100 (ntr=160 nval=40 nte=200)
2026-06-09 17:09:13 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-018_ses03-to-ses01 seed=3 acc=0.5050 (ntr=160 nval=40 nte=200)
2026-06-09 17:09:23 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-018_ses03-to-ses02 seed=3 acc=0.5600 (ntr=160 nval=40 nte=200)
2026-06-09 17:09:33 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-019_ses01-to-ses02 seed=3 acc=0.5250 (ntr=160 nval=40 nte=200)
2026-06-09 17:09:45 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-019_ses01-to-ses03 seed=3 acc=0.6050 (ntr=160 nval=40 nte=200)
2026-06-09 17:09:53 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-019_ses02-to-ses01 seed=3 acc=0.4950 (ntr=160 nval=40 nte=200)
2026-06-09 17:10:02 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-019_ses02-to-ses03 seed=3 acc=0.5750 (ntr=160 nval=40 nte=200)
2026-06-09 17:10:17 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-019_ses03-to-ses01 seed=3 acc=0.6300 (ntr=160 nval=40 nte=200)
2026-06-09 17:10:36 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-019_ses03-to-ses02 seed=3 acc=0.8050 (ntr=160 nval=40 nte=200)
2026-06-09 17:10:53 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-020_ses01-to-ses02 seed=3 acc=0.8450 (ntr=160 nval=40 nte=200)
2026-06-09 17:11:10 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-020_ses01-to-ses03 seed=3 acc=0.5000 (ntr=160 nval=40 nte=200)
2026-06-09 17:11:32 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-020_ses02-to-ses01 seed=3 acc=0.8000 (ntr=160 nval=40 nte=200)
2026-06-09 17:11:55 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-020_ses02-to-ses03 seed=3 acc=0.5350 (ntr=160 nval=40 nte=200)
2026-06-09 17:12:18 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-020_ses03-to-ses01 seed=3 acc=0.4500 (ntr=160 nval=40 nte=200)
2026-06-09 17:12:41 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-020_ses03-to-ses02 seed=3 acc=0.4600 (ntr=160 nval=40 nte=200)
2026-06-09 17:12:50 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-021_ses01-to-ses02 seed=3 acc=0.5950 (ntr=160 nval=40 nte=200)
2026-06-09 17:13:01 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-021_ses01-to-ses03 seed=3 acc=0.6450 (ntr=160 nval=40 nte=200)
2026-06-09 17:13:13 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-021_ses02-to-ses01 seed=3 acc=0.6900 (ntr=160 nval=40 nte=200)
2026-06-09 17:13:25 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-021_ses02-to-ses03 seed=3 acc=0.7150 (ntr=160 nval=40 nte=200)
2026-06-09 17:13:32 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-021_ses03-to-ses01 seed=3 acc=0.5250 (ntr=160 nval=40 nte=200)
2026-06-09 17:13:40 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-021_ses03-to-ses02 seed=3 acc=0.5250 (ntr=160 nval=40 nte=200)
2026-06-09 17:13:49 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-022_ses01-to-ses02 seed=3 acc=0.5450 (ntr=160 nval=40 nte=200)
2026-06-09 17:13:59 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-022_ses01-to-ses03 seed=3 acc=0.5800 (ntr=160 nval=40 nte=200)
2026-06-09 17:14:14 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-022_ses02-to-ses01 seed=3 acc=0.5600 (ntr=160 nval=40 nte=200)
2026-06-09 17:14:29 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-022_ses02-to-ses03 seed=3 acc=0.7950 (ntr=160 nval=40 nte=200)
2026-06-09 17:14:46 | INFO    | train_session_alignment | [align] filterbank_reweighting deepconvnet single_sub-022_ses03-to-ses01 seed=3 acc=0.5350 (ntr=160 nval=40 nte=200)
