Project: /share/home/yuan/SYX/eeg-mi-online
Env    : mi_torch_cu118
Args   : --methods filterbank_reweighting --models eegnet --seeds 2 --protocols single,multi --tag-suffix filterbank_reweighting_eegnet_s2
Node   : gpu01 | Start: Tue Jun  9 14:54:09 CST 2026
Tue Jun  9 14:54:10 2026       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 570.153.02             Driver Version: 570.153.02     CUDA Version: 12.8     |
|-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  NVIDIA GeForce RTX 4090 D      On  |   00000000:61:00.0 Off |                  Off |
| 38%   44C    P0             59W /  425W |       1MiB /  24564MiB |      0%      Default |
|                                         |                        |                  N/A |
+-----------------------------------------+------------------------+----------------------+
                                                                                         
+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
[cuda-check] torch=2.7.1+cu118 cuda_build=11.8 cuda_avail=True
2026-06-09 14:54:13 | INFO    | train_session_alignment | device=cuda | cuda={'torch': '2.7.1+cu118', 'cuda_build': '11.8', 'cuda_available': True, 'device': 'cuda', 'device_name': 'NVIDIA GeForce RTX 4090 D'}
2026-06-09 14:54:13 | INFO    | train_session_alignment | loaded 148 ok sessions | methods=['filterbank_reweighting'] | models=['eegnet'] | seeds=[2] | groups=['single', 'multi'] | tasks=335
2026-06-09 14:54:26 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-001_ses01-to-ses02 seed=2 acc=0.8100 (ntr=160 nval=40 nte=200)
2026-06-09 14:57:28 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-003_ses03-to-ses01 seed=2 acc=0.5000 (ntr=160 nval=40 nte=200)
2026-06-09 14:57:37 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-003_ses03-to-ses02 seed=2 acc=0.5000 (ntr=160 nval=40 nte=200)
2026-06-09 14:57:43 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-004_ses01-to-ses02 seed=2 acc=0.4800 (ntr=160 nval=40 nte=200)
2026-06-09 14:57:49 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-004_ses01-to-ses03 seed=2 acc=0.5050 (ntr=160 nval=40 nte=200)
2026-06-09 14:57:55 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-004_ses02-to-ses01 seed=2 acc=0.5100 (ntr=160 nval=40 nte=200)
2026-06-09 14:58:01 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-004_ses02-to-ses03 seed=2 acc=0.4750 (ntr=160 nval=40 nte=200)
2026-06-09 14:58:13 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-004_ses03-to-ses01 seed=2 acc=0.5400 (ntr=160 nval=40 nte=200)
2026-06-09 14:58:24 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-004_ses03-to-ses02 seed=2 acc=0.5100 (ntr=160 nval=40 nte=200)
2026-06-09 14:58:39 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-005_ses01-to-ses02 seed=2 acc=0.8750 (ntr=160 nval=40 nte=200)
2026-06-09 14:58:53 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-005_ses01-to-ses03 seed=2 acc=0.7550 (ntr=160 nval=40 nte=200)
2026-06-09 14:59:06 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-005_ses02-to-ses01 seed=2 acc=0.8750 (ntr=160 nval=40 nte=200)
2026-06-09 14:59:18 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-005_ses02-to-ses03 seed=2 acc=0.7750 (ntr=160 nval=40 nte=200)
2026-06-09 14:59:25 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-005_ses03-to-ses01 seed=2 acc=0.8400 (ntr=160 nval=40 nte=200)
2026-06-09 14:59:33 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-005_ses03-to-ses02 seed=2 acc=0.8250 (ntr=160 nval=40 nte=200)
2026-06-09 14:59:41 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-006_ses01-to-ses02 seed=2 acc=0.8500 (ntr=160 nval=40 nte=200)
2026-06-09 14:59:48 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-006_ses01-to-ses03 seed=2 acc=0.9100 (ntr=160 nval=40 nte=200)
2026-06-09 15:00:06 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-006_ses02-to-ses01 seed=2 acc=0.6950 (ntr=160 nval=40 nte=200)
2026-06-09 15:00:24 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-006_ses02-to-ses03 seed=2 acc=0.9350 (ntr=160 nval=40 nte=200)
2026-06-09 15:00:33 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-006_ses03-to-ses01 seed=2 acc=0.7650 (ntr=160 nval=40 nte=200)
2026-06-09 15:00:43 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-006_ses03-to-ses02 seed=2 acc=0.9100 (ntr=160 nval=40 nte=200)
2026-06-09 15:00:51 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-007_ses01-to-ses02 seed=2 acc=0.7250 (ntr=160 nval=40 nte=200)
2026-06-09 15:00:59 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-007_ses01-to-ses03 seed=2 acc=0.8450 (ntr=160 nval=40 nte=200)
2026-06-09 15:01:09 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-007_ses02-to-ses01 seed=2 acc=0.6100 (ntr=160 nval=40 nte=200)
2026-06-09 15:01:18 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-007_ses02-to-ses03 seed=2 acc=0.8500 (ntr=160 nval=40 nte=200)
2026-06-09 15:01:26 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-007_ses03-to-ses01 seed=2 acc=0.6350 (ntr=160 nval=40 nte=200)
2026-06-09 15:01:34 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-007_ses03-to-ses02 seed=2 acc=0.6050 (ntr=160 nval=40 nte=200)
2026-06-09 15:01:52 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-008_ses01-to-ses02 seed=2 acc=0.7200 (ntr=160 nval=40 nte=200)
2026-06-09 15:02:10 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-008_ses01-to-ses03 seed=2 acc=0.7800 (ntr=160 nval=40 nte=200)
2026-06-09 15:02:22 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-008_ses02-to-ses01 seed=2 acc=0.6150 (ntr=160 nval=40 nte=200)
2026-06-09 15:02:34 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-008_ses02-to-ses03 seed=2 acc=0.7550 (ntr=160 nval=40 nte=200)
2026-06-09 15:02:43 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-008_ses03-to-ses01 seed=2 acc=0.6250 (ntr=160 nval=40 nte=200)
2026-06-09 15:02:51 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-008_ses03-to-ses02 seed=2 acc=0.8050 (ntr=160 nval=40 nte=200)
2026-06-09 15:03:02 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-009_ses01-to-ses02 seed=2 acc=0.6800 (ntr=160 nval=40 nte=200)
2026-06-09 15:03:12 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-009_ses01-to-ses03 seed=2 acc=0.6200 (ntr=160 nval=40 nte=200)
2026-06-09 15:03:18 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-009_ses02-to-ses01 seed=2 acc=0.6500 (ntr=160 nval=40 nte=200)
2026-06-09 15:03:25 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-009_ses02-to-ses03 seed=2 acc=0.6300 (ntr=160 nval=40 nte=200)
2026-06-09 15:03:32 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-009_ses03-to-ses01 seed=2 acc=0.5200 (ntr=160 nval=40 nte=200)
2026-06-09 15:03:39 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-009_ses03-to-ses02 seed=2 acc=0.5450 (ntr=160 nval=40 nte=200)
2026-06-09 15:03:47 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-010_ses01-to-ses02 seed=2 acc=0.7250 (ntr=160 nval=40 nte=200)
2026-06-09 15:03:55 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-010_ses01-to-ses03 seed=2 acc=0.6600 (ntr=160 nval=40 nte=200)
2026-06-09 15:04:09 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-010_ses02-to-ses01 seed=2 acc=0.7200 (ntr=160 nval=40 nte=200)
2026-06-09 15:04:22 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-010_ses02-to-ses03 seed=2 acc=0.7250 (ntr=160 nval=40 nte=200)
2026-06-09 15:04:30 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-010_ses03-to-ses01 seed=2 acc=0.5800 (ntr=160 nval=40 nte=200)
2026-06-09 15:04:39 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-010_ses03-to-ses02 seed=2 acc=0.6100 (ntr=160 nval=40 nte=200)
2026-06-09 15:04:50 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-011_ses01-to-ses02 seed=2 acc=0.7100 (ntr=160 nval=40 nte=200)
2026-06-09 15:05:01 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-011_ses01-to-ses03 seed=2 acc=0.8750 (ntr=160 nval=40 nte=200)
2026-06-09 15:05:10 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-011_ses02-to-ses01 seed=2 acc=0.7600 (ntr=160 nval=40 nte=200)
2026-06-09 15:05:18 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-011_ses02-to-ses03 seed=2 acc=0.6400 (ntr=160 nval=40 nte=200)
2026-06-09 15:05:36 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-011_ses03-to-ses01 seed=2 acc=0.8750 (ntr=160 nval=40 nte=200)
2026-06-09 15:05:54 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-011_ses03-to-ses02 seed=2 acc=0.7000 (ntr=160 nval=40 nte=200)
2026-06-09 15:06:01 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-012_ses01-to-ses02 seed=2 acc=0.4650 (ntr=160 nval=40 nte=200)
2026-06-09 15:06:09 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-012_ses01-to-ses03 seed=2 acc=0.5450 (ntr=160 nval=40 nte=200)
2026-06-09 15:06:15 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-012_ses02-to-ses01 seed=2 acc=0.5450 (ntr=160 nval=40 nte=200)
2026-06-09 15:06:22 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-012_ses02-to-ses03 seed=2 acc=0.5300 (ntr=160 nval=40 nte=200)
2026-06-09 15:06:28 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-012_ses03-to-ses01 seed=2 acc=0.5150 (ntr=160 nval=40 nte=200)
2026-06-09 15:06:34 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-012_ses03-to-ses02 seed=2 acc=0.4900 (ntr=160 nval=40 nte=200)
2026-06-09 15:06:43 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-013_ses01-to-ses02 seed=2 acc=0.5500 (ntr=160 nval=40 nte=200)
2026-06-09 15:06:52 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-013_ses01-to-ses03 seed=2 acc=0.8750 (ntr=160 nval=40 nte=200)
2026-06-09 15:06:59 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-013_ses02-to-ses01 seed=2 acc=0.6400 (ntr=160 nval=40 nte=200)
2026-06-09 15:07:07 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-013_ses02-to-ses03 seed=2 acc=0.6550 (ntr=160 nval=40 nte=200)
2026-06-09 15:07:13 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-013_ses03-to-ses01 seed=2 acc=0.7800 (ntr=160 nval=40 nte=200)
2026-06-09 15:07:20 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-013_ses03-to-ses02 seed=2 acc=0.5350 (ntr=160 nval=40 nte=200)
2026-06-09 15:07:26 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-014_ses01-to-ses02 seed=2 acc=0.4650 (ntr=160 nval=40 nte=200)
2026-06-09 15:07:32 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-014_ses01-to-ses03 seed=2 acc=0.4550 (ntr=160 nval=40 nte=200)
2026-06-09 15:07:39 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-014_ses02-to-ses01 seed=2 acc=0.4850 (ntr=160 nval=40 nte=200)
2026-06-09 15:07:47 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-014_ses02-to-ses03 seed=2 acc=0.4850 (ntr=160 nval=40 nte=200)
2026-06-09 15:07:53 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-014_ses03-to-ses01 seed=2 acc=0.5050 (ntr=160 nval=40 nte=200)
2026-06-09 15:07:59 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-014_ses03-to-ses02 seed=2 acc=0.4650 (ntr=160 nval=40 nte=200)
2026-06-09 15:08:08 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-015_ses01-to-ses02 seed=2 acc=0.6950 (ntr=160 nval=40 nte=200)
2026-06-09 15:08:17 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-015_ses01-to-ses03 seed=2 acc=0.5250 (ntr=160 nval=40 nte=200)
2026-06-09 15:08:26 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-015_ses02-to-ses01 seed=2 acc=0.7150 (ntr=160 nval=40 nte=200)
2026-06-09 15:08:36 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-015_ses02-to-ses03 seed=2 acc=0.5400 (ntr=160 nval=40 nte=200)
2026-06-09 15:08:52 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-015_ses03-to-ses01 seed=2 acc=0.6300 (ntr=160 nval=40 nte=200)
2026-06-09 15:09:07 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-015_ses03-to-ses02 seed=2 acc=0.6250 (ntr=160 nval=40 nte=200)
2026-06-09 15:09:13 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-016_ses01-to-ses02 seed=2 acc=0.5150 (ntr=160 nval=40 nte=200)
2026-06-09 15:09:19 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-016_ses01-to-ses03 seed=2 acc=0.5350 (ntr=160 nval=40 nte=200)
2026-06-09 15:09:26 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-016_ses02-to-ses01 seed=2 acc=0.5300 (ntr=160 nval=40 nte=200)
2026-06-09 15:09:32 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-016_ses02-to-ses03 seed=2 acc=0.4400 (ntr=160 nval=40 nte=200)
2026-06-09 15:09:39 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-016_ses03-to-ses01 seed=2 acc=0.5400 (ntr=160 nval=40 nte=200)
2026-06-09 15:09:45 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-016_ses03-to-ses02 seed=2 acc=0.5100 (ntr=160 nval=40 nte=200)
2026-06-09 15:09:57 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-017_ses01-to-ses02 seed=2 acc=0.6400 (ntr=160 nval=40 nte=200)
2026-06-09 15:10:09 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-017_ses01-to-ses03 seed=2 acc=0.5450 (ntr=160 nval=40 nte=200)
2026-06-09 15:10:18 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-017_ses02-to-ses01 seed=2 acc=0.7050 (ntr=160 nval=40 nte=200)
2026-06-09 15:10:26 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-017_ses02-to-ses03 seed=2 acc=0.8450 (ntr=160 nval=40 nte=200)
2026-06-09 15:10:38 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-017_ses03-to-ses01 seed=2 acc=0.6300 (ntr=160 nval=40 nte=200)
2026-06-09 15:10:50 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-017_ses03-to-ses02 seed=2 acc=0.7450 (ntr=160 nval=40 nte=200)
2026-06-09 15:10:58 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-018_ses01-to-ses02 seed=2 acc=0.5100 (ntr=160 nval=40 nte=200)
2026-06-09 15:11:05 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-018_ses01-to-ses03 seed=2 acc=0.5250 (ntr=160 nval=40 nte=200)
2026-06-09 15:11:15 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-018_ses02-to-ses01 seed=2 acc=0.5850 (ntr=160 nval=40 nte=200)
2026-06-09 15:11:25 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-018_ses02-to-ses03 seed=2 acc=0.6500 (ntr=160 nval=40 nte=200)
2026-06-09 15:11:31 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-018_ses03-to-ses01 seed=2 acc=0.5400 (ntr=160 nval=40 nte=200)
2026-06-09 15:11:37 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-018_ses03-to-ses02 seed=2 acc=0.4850 (ntr=160 nval=40 nte=200)
2026-06-09 15:11:45 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-019_ses01-to-ses02 seed=2 acc=0.5150 (ntr=160 nval=40 nte=200)
2026-06-09 15:11:54 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-019_ses01-to-ses03 seed=2 acc=0.6500 (ntr=160 nval=40 nte=200)
2026-06-09 15:12:04 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-019_ses02-to-ses01 seed=2 acc=0.5550 (ntr=160 nval=40 nte=200)
2026-06-09 15:12:14 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-019_ses02-to-ses03 seed=2 acc=0.7700 (ntr=160 nval=40 nte=200)
2026-06-09 15:12:22 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-019_ses03-to-ses01 seed=2 acc=0.5500 (ntr=160 nval=40 nte=200)
2026-06-09 15:12:31 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-019_ses03-to-ses02 seed=2 acc=0.8400 (ntr=160 nval=40 nte=200)
2026-06-09 15:12:45 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-020_ses01-to-ses02 seed=2 acc=0.8700 (ntr=160 nval=40 nte=200)
2026-06-09 15:12:59 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-020_ses01-to-ses03 seed=2 acc=0.4500 (ntr=160 nval=40 nte=200)
2026-06-09 15:13:10 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-020_ses02-to-ses01 seed=2 acc=0.7500 (ntr=160 nval=40 nte=200)
2026-06-09 15:13:20 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-020_ses02-to-ses03 seed=2 acc=0.4800 (ntr=160 nval=40 nte=200)
2026-06-09 15:13:37 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-020_ses03-to-ses01 seed=2 acc=0.5400 (ntr=160 nval=40 nte=200)
2026-06-09 15:13:55 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-020_ses03-to-ses02 seed=2 acc=0.5850 (ntr=160 nval=40 nte=200)
2026-06-09 15:14:08 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-021_ses01-to-ses02 seed=2 acc=0.7150 (ntr=160 nval=40 nte=200)
2026-06-09 15:14:22 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-021_ses01-to-ses03 seed=2 acc=0.7150 (ntr=160 nval=40 nte=200)
2026-06-09 15:14:33 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-021_ses02-to-ses01 seed=2 acc=0.7950 (ntr=160 nval=40 nte=200)
2026-06-09 15:14:45 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-021_ses02-to-ses03 seed=2 acc=0.6500 (ntr=160 nval=40 nte=200)
2026-06-09 15:14:52 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-021_ses03-to-ses01 seed=2 acc=0.7000 (ntr=160 nval=40 nte=200)
2026-06-09 15:15:00 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-021_ses03-to-ses02 seed=2 acc=0.5700 (ntr=160 nval=40 nte=200)
2026-06-09 15:15:08 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-022_ses01-to-ses02 seed=2 acc=0.5350 (ntr=160 nval=40 nte=200)
2026-06-09 15:15:15 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-022_ses01-to-ses03 seed=2 acc=0.5300 (ntr=160 nval=40 nte=200)
2026-06-09 15:15:23 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-022_ses02-to-ses01 seed=2 acc=0.5800 (ntr=160 nval=40 nte=200)
2026-06-09 15:15:30 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-022_ses02-to-ses03 seed=2 acc=0.7850 (ntr=160 nval=40 nte=200)
2026-06-09 15:15:39 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-022_ses03-to-ses01 seed=2 acc=0.5950 (ntr=160 nval=40 nte=200)
2026-06-09 15:15:47 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-022_ses03-to-ses02 seed=2 acc=0.7200 (ntr=160 nval=40 nte=200)
